"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Sunway Fan Company","1505-A Kelly Blvd Carrollton Tx 75006 U S A Tel: 972 416-6090 Shane@Sunwayfan Com, 1505-A Kelly Blvd Carrollton Tx 75006 U S A Tel: 972 416-6090 Fax: 972 416-6299, 1505-A Kelly Blvd Carrollton Tx 75006 U S A Tel: 972 416-6090 Shanesunwayfan Com","sunwayfan.com","Phone Numbers: 9724166090, 9724166299 --- Emails: 416-6090 Shane@Sunwayfan Com","United States","140","Los Angeles, Ca, Houston, Tx","Hong Kong, Yantian, Shekou","900510, 854590, 830241","Residential Light Fixture Aluminum Residential Light Fixture Aluminum Residential Light Fixture Steel, Residential Light Fixture Steel Residential Light Fixture Steel Residential Light Fixture Aluminum, Residential Light Fixture Aluminum Residential Light Fixture Aluminum","217","1498783","Wilson Lighting And Fan Co Ltd, Wilson Lighting & Fan Company","No 784 Sec 4 Zhangnan Rd Fenyuan Township Changhua County 502 Taiwantel:886-49-2525411, No 784 Sec 4 Zhangnan Rd Fenyuan Township Changhua County 502 Taiwan Postal Code:50201 Tel:886-49-2525411, No 784 Sec 4 Zhangnan Rd Fenyuan Township Changhua County 502 Taiwan Tel:886-49-2525411"
"Jgr Copa Llc","5611 Dewey Street Hollywood Fl 33 023 Usatel:954-966-1196 Fax:954-96 6-1276 Miami 33023 Us, 5611 Dewey Street Hollywood Fl 33023 United States Tel:954-966-1196, 5611 Dewey Street Hollywood Fl 33023 United States Tel:954-966-1196 Fax:954-966-1276","","Phone Numbers: 9549661196, 9549661276, 7542321375 --- Emails: ","United States","137","Charleston, Sc, Mobile, Al, Miami, Fl","Ningpo, Panama Canal ?C Caribbean, Pusan","842860, 660199, 170240","Aluminum Chair, Aluminum Chair Aluminum Chair Solid Wood, Spgo Beach Chair Bco Solid Wood Spgo Aluminum Chair Solid Wood","137","1190340","Jgr Copa Llc, Same As Consignee","5611 Dewey Street Hollywood Fl 33 023 Usatel:954-966-1196 Fax:954-96 6-1276 Miami Us, X X, 5611 Dewey Street Hollywood Fl 33023 United States Tel:954-966-1196 Fax:954-966-1276"
"Asia Shipping Transportes Interna","R Alexandre Herculano 197 - 13 And Santos - Sp - Brazil Cep: 11050-030Phone: +55 13 2101-7770, R Alexandre Herculano 197 - 13 And Santos - Sp - Brazil Cep: 11050-030Phone:  13 2101-7770","","Phone Numbers: +551321017770, 1321017770 --- Emails: ","United States","134","Houston, Tx, New Orleans, La","Veracruz","760200, 761290, 281830","Aluminum Beverage Scrap Ubc Ncm Wood Applicable Aluminum Beverage Scrap Ubc Ncm Wood Applicable, Aluminum Beverage Scrap Ubc Ncm Wood Applicable, Class Aluminum Ncm Ooden Applicable","452","4922938","Asia Shipping Transportes Interna","R Alexandre Herculano 197 - 13 And Santos - Sp - Brazil Cep: 11050-030Phone: +55 13 2101-7770, R Alexandre Herculano 197 - 13 And Santos - Sp - Brazil Cep: 11050-030Phone:  13 2101-7770"
"San Pacific International Inc","377 Swift Avenue South San Francisco Ca 94080 Usa Tel#800 223 4438 Fax#650 616 4800","","Phone Numbers: 6506164800, 8002234438 --- Emails: ","United States","134","Oakland, Ca","Yantian","281830, 830140","Brassware Aluminum Decoration Brassware Aluminum Decoration, Brassware Aluminum Decoration Brassware Aluminum Decoration Dheng Masterpieceintl, Aluminum Decoration Brassware Aluminum Decoration Dheng Masterpieceintl","134","666775","Mastrpiece International Ltd, San Pacific International Inc","400 Oyster Point Blvd #410 South San Francisco Ca 94080 Tel#650-244-0646 Fax#650-244-1481, 400 Oyster Point Blvd #410 South San Francisco Ca 94080 Tel#650-244-0646 Fax#650-244-1481 Contact : David Hen, 377 Swift Avenue South San Francisco Ca 94080 Usa Tel#800 223 4438 Fax#650 616 4800"
"Castelle Furniture Co Inc","1130 Commerce Blvd N 941-358-1192 Sarasota Fl 34243","","Phone Numbers: 9413581192 --- Emails: ","United States","132","Port Everglades, Fl, Port Everglades","Bahia De Moin","830242, 281830, 970600","Furniture Outdoors Aluminum Furniture Accesories Furniture Outdoors Aluminum Furniture Accesories Furniture Outdoors Aluminum Furniture Accesories, Furniture Outdoors Aluminum Furniture Accesories None, Furniture Outdoors Aluminum Furniture Accesories Furniture Outdoors Aluminum Furniture Accesories","453","633400","Cristian Cordero","Ph 954 735 9800 Ccordero@Castellefurniture Com 4601 - Ocean Freight, Ph 954 735 9800 Ccordero@Castellefurniture Com, Ph 954 735 9800 Ccordero@Castellefurniture Com 4601 - Ocean Freight Sarasota Fl 34243 Us"
"Puertas Y Ventanas J M Inc","Hc 03 Box 15240 Quebradillas San Juan Puerto Rico Zip Code 00678 Tel:787 407 6040 Ctc: Willie Rosario Tax Id:660713883, Tax Id:660713883 Hc 03 Box 15240 Quebradillas San Juan Puerto Rico Zip Code 00678 Tel:787 407 6040 Ctc: Willie Rosario, Hc 03 Box 15240 Quebradillas San Juan Puerto Rico Zip Code 00678 Tel:787 407 6040 Ctc: Willie Rosari Tax Id:660713883","","Phone Numbers: 7874076040, 7876159777, 03736330034 --- Emails: ","United States","130","San Juan, Puerto Rico, San Juan, Puert","Veracruz, Rio Haina, Port Bustamante","760421, 760429","Perfiles Aluminio Aleados Huecos Slidos Aluminum Profiles Alloy Hollow Solid Hst, Perfiles Aluminio Aleados Huecos Aluminum Profiles Alloy Hollow Hst, Perfiles Aluminio Aleados Huecos Solidos Aluminum Profiles Alloy Hollow Solid Hst","254","3035036","Puertas Y Ventanas J M Inc","Hc 03 Box 15240 Quebradillas San Juan Puerto Rico Zip Code 00678 Tel:787 407 6040 Ctc: Willie Rosario Tax Id:660713883, Tax Id:660713883 Hc 03 Box 15240 Quebradillas San Juan Puerto Rico Zip Code 00678 Tel:787 407 6040 Ctc: Willie Rosario, Hc 03 Box 15240 Quebradillas San Juan Puerto Rico Zip Code 00678 Tel:787 407 6040 Ctc: Willie Rosari Tax Id:660713883"
"Rusal America Corp","800 Westchester Ave Suite S308 Rye Brook Ny 10573 Tel 914-670-8447 Misha Patel, 800 Westchester Ave Suite S308 Rye Brook Ny 10573 Misha Patel@Rusalamerica Com","rusalamerica.com","Phone Numbers: 9146708447 --- Emails: Misha Patel@Rusalamerica Com","United States","124","Baltimore, Md, Houston, Tx, New Orleans, La","Primorsk","740313, 760429, 761691","Aluminum Billets, Aluminum Bars, Aluminum Wire Rod","0","32670606","Bruzzone Shipping Inc","10 N Calvert St Suite 513 Baltimore Md 21202 301-799-9404 Cherl@Bruzzone Com"
"Tricam Industries","7677 Equitable Drive Eden Prairie Mn 55344 Phone:952-897-0216, 7677 Equitable Drive Eden Prairie Mn 55344 Phone: 952-897-0216 Fax:, 7677 Equitable Drive Eden Prairie Mn 55344 Phone: 952-897-0216 Fax: 952-897-0203@@","","Phone Numbers: 9528970216, 9528970203 --- Emails: ","United States","124","Los Angeles, Ca, New York/Newark Area, Newark, Nj, Savannah, Ga","Shanghai, Kwangyang","281830, 853222, 761090","Copy Negotiable Release Procedures Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Gla Aluminum Ladder Gla, Copy Negotiable Release Procedures Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa, Copy Negotiable Release Procedures Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa Aluminum Ladder Glmpxa","935","4213325","Tricam Industries","7677 Equitable Drive Eden Prairie Mn 55344 Attn:Dave Schulenberg, 7677 Equitable Drive Eden Prairie Mn 55344 Attn: Dave Schulenberg"
"Air Master Awning Llc","Carretera No 2 Interior Km 56 7 Barceloneta Puerto Rico Pr00617 Tel 7876159777 Ctc Willie Rosario Tax Id 60326531, Carretera No 2 Interior Km 56 7 Barceloneta Puerto Rico Pr00617 Tel 7876159777 Ctc Willie Rosario Tax Id 6-0326531, Carretera No 2 Interior Km 56 7 Barceloneta Puerto Rico Pr00617 Tel 7876159777 Ctc Willie Rosario Tax Id 660326531","","Phone Numbers: 7876159777, 00661530008, 00661530017 --- Emails: ","United States","118","San Juan, Puerto Rico, San Juan, Puert","Veracruz, Rio Haina, Port Bustamante","760421, 760429, 760120","Perfiles Aluminio Aleados Huecos Aluminum Profiles Alloy Hollow Hst, Perfiles Aluminio Aleados Huecos Solidos Aluminum Profiles Alloy Hollow Solid Hst, Perfiles Aluminio Aleados Huecos Slidos Aluminum Profiles Alloy Hollow Solid Hst","158","2032221","Interworld Customs Brokers Inc, Air Master Awning Llc, Interworld Customs Broker Inc","Centro Mercantil Internacional No 61 Edificio #6 Piso 1 Pr 00965 En Copia Fromero@Extmet Com Ctc Karla Rodriguez Tax Id 660444280, Centro Mercantil Internacional No 61 Edificio #6 Piso 1 Carr 165 Km 2 4 Pueblo Viejo Pr 00965 Ctc Miche Tax Id 660444280, Carretera No 2 Interior Km 56 7 Barceloneta Puerto Rico Pr00617 Tel 7876159777 Ctc Willie Rosario Tax Id 6-0326531"
"Custom Wheel House Llc","15500 Cornet Street Santa Fe Springs Ca 90670 Tel:0013102589988 Fax:0013102589899, 15500 Cornet Street Santa Fe Springs Ca 90670 Phone: 951-795-4600 Fax: 951-905-5398 Springs Ca 90670 Us, 15500 Cornet Street Santa Fe Springs Ca 90670 Phone: 951 -795-4600 Fax: 951-905-5398 Springs Ca 90670 Us","","Phone Numbers: 9517954600, 9519055398, 0013102589899 --- Emails: ","United States","117","Los Angeles, Ca, Long Beach, Ca, Seattle, Wa","Qingdao, Pusan, Xingang","760421, 870870","Aluminum Alloy Wheels, Aluminum Alloy Wheels Accessories Aluminum Alloy Wheels, Aluminum Alloy Wheels Aluminum Alloy Wheels Aluminum Alloy Wheels Solid Wood","416","3682765","Custom Wheel House Llc, Welton Shipping Co Ltd, 8K Logisticsservice","-Lax 11222 S La Cienega Blvd Suite#305 Inglewood Ca 90304 Tel:0013102589988 Fax:0013102589899, 15500 Cornet Street Santa Fe Springs Ca 90670 Phone: 951-795-4600 Fax: 951-905-5398 Springs Ca 90670 Us, 15500 Cornet Street Santa Fe Springs Ca 90670 Phone: 951 -795-4600 Fax: 951-905-5398 Springs Ca 90670 Us"
"Guy Chemical Company Inc","150 Dominion Drive Somerset Pa 15501 Phone No-814-443-9455, 150 Dominion Drive Somerset Pa 15501 Usa Phone No-814-443-9455, 150 Dominion Drive Somerset Pa 15501 United States Phone No-814-443-9455","","Phone Numbers: 8144439455 --- Emails: ","United States","116","New York/Newark Area, Newark, Nj, Norfolk, Va","Jawaharlal Nehru, Mundra, Mina Dumyat","761210, 392330, 392390","Aluminum Collapsible Tubes Printed Aluminium Collapsible Tubes Fitted Caps Exp Dtd Acd Ddc Orders Guychemical Attn Marc Eisman Marc Eisman Jadeintl, Only Thousand Five Hundred Seventy Cart Only Aluminum Collapsible Tubes Printed Aluminium Collapsible Tubes Exp Bill Ddc, Aluminum Collapsible Tubes Printed Aluminium Collapsible Tubes Fitted Caps Exp Dtd Acd Ddc Door Orders Guychemical Marc Eisman Jadeintl","116","1025323","Jade International Georgetown, Jade International Inc","Building Bay 102 Folcroft West Business Park Folcroft Pa 19032, Building Bay 102 Folcroft West Business Park Folcroft Pa 19032 Usa, Georgetown Building Bay 102 Folcroft West Business Park Folcroft Pa 19032"
"Tc Wheels Corp","1944 S Grove Ave Ontario Ca 91761 Usa Tel 1-310-872-8088 Mr Eddi, 1944 S Grove Ave Ontario Ca 91761 Usa Tel 1-310-872-8088 Mr Eddie Chang 91761, 1944 S Grove Ave Ontario Ca9 1761 Usa Tel 1-310-872-8088 Mr Eddie Chang","","Phone Numbers: 13108728088, 13108728088917, 1310872808 --- Emails: ","United States","114","Los Angeles, Ca, Long Beach, Ca","Pusan, Kwangyang","870870, 281830","Aluminum Rims, Aluminum","122","588631","Tc Wheels Corp, Impex Gls Inc, Tj Forged","1944 S Grove Ave Ontario Ca 91761 Usa Tel 1-310-872-8088 Mr Eddi, 19440 S Dominguez Hills Drive Ra Ncho Dominguez Ca 90220 Tel 310-63 8-1705 Fax 310-638-1709 M 90220, 1944 S Grove Ave Ontario Ca9 1761 Usa Tel 1-310-872-8088 Mr Eddie Chang"
"Procter & Gamble Argentina Srl","Gobernador Ugarte 3561 Munro 1605- 1008 Buenos Aires Argentina Cuit 30615265450 Tel Num 54 11 55560372, Cuit 30615265450 Gobernador Ugarte 3561 Munro 1605- 1008 Buenos Aires Argentina Tel Num 54 11 55560372, Gobernador Ugarte 3561 Munro 1605-1008 Buenos Aires Argentina Cuit Nbr 30615265450 Tel Num 54 11 55560372","","Phone Numbers: 30615265450, 541155560372 --- Emails: ","United States","105","Houston, Tx, New Orleans, La","Veracruz","330710, 330720, 170490","Aerosol Aerosol Aluminum Bottle Aerosol Class Ems Marine Pollutant Items Butane Aerosol Butane Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Items Aerosol Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Items Aerosol Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Hexamethylindanopyran Aerosol Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Hexamethylindanopyran Limonene Camphor Flammable Solid Organic Plastic Bottle Inbox Flammable Solids Organic Limonene Camphor Class Aerosols Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Class Ems Marine Pollutant Butane Isobutane Propane Aerosols Aerosols Aluminum Bo, Aerosol Aerosols After Shave Preparation Ncm Aluminum Aerosols Flammable Items Tclu Procter Gamble Manufacturing Mexico Behalf Procter Gamble Distllc, Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosols Butane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosols Flammable Isobutane Ems Marine Pollutant Aerosols Aerosols Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Aerosols Deodorant Shampoo Conditioner Capillary Treatment Razor Blades After Shave Preparations Ncm Items Items Items Items Items Items Items Items Items Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Items Uacu Procte","198","2147266","Kuehne Nagel S A, Hellmann Worldwide Logistics, Hellmann Worldwide","Leandro N Alem 815 Piso 5 C1001Aad Buenos Aires Argentina Tel Num 54 5556-6200, Leandro N Alem 815 Piso 5 C1001Aad Buenos Aires Argentina Cuit 30-60851774-6 Tel Num 54 5556-6200, Leandro N Alem Cuit 30-60851774-6 815 Piso 5 C1001Aad Buenos Aires Argentina Tel Num 54 5556-6200"
"Lollicup Usa Inc","6185 Kimball Ave Chino Ca 91708 Phone: 626 965 8882 Fax: 626 965 8729, Add6185 Kimball Ave Chino Ca 91708 Tel001-626-965-8882, 6185 Kimball Ave Chino Ca 91708 Phone:626 965 8882 Fax:626 965 8729","lollicup.com","Phone Numbers: 6269658729, 6269658882, 0016269658882 --- Emails: 8729Import Docs@Lollicup Com, Import Docs@Lollicup Com","United States","101","Los Angeles, Ca, Long Beach, Ca, Charleston, Sc","Shanghai, Qingdao, Lien Yin Chiang","760719, 691190, 790500","Aluminum Foil Backed Ovr Thck Household Tableware, Aluminum Foil Aluminum Foil Aluminum Foil Sheets Aluminum Foil Roll, Aluminum Foil Backed Ovr Thck Household Aluminium Foil Sheet Household Aluminium Foil Roll Household Aluminium Foil Aluminium Foil Lid Plastic Lid","143","1465739","Lollicup Usa Inc","6185 Kimball Ave Chino Ca 91708 Phone: 626 965 8882 Fax: 626 965 8729, Add6185 Kimball Ave Chino Ca 91708 Tel001-626-965-8882, 6185 Kimball Ave Chino Ca 91708 Phone:626 965 8882 Fax:626 965 8729"
"The Mbc Group Inc","2212 All Saints Lane Tel No: 469 951-5949 Plano Tx 75025 Us Plano Tx75025 Us, 2212 All Saints Lane Plano Tx 75025 Tel No: 469 951-5949 Tx Us Txus, 2212 All Saints Lane Plano Tx 75025 Tel No: 469 951-5949 Plano Tx 75025 Us Plano Tx75025 Us","","Phone Numbers: 4699515949 --- Emails: ","United States","97","Los Angeles, Ca, Long Beach, Ca, Chicago, Il","Shanghai, Tianjin, Pusan","392520, 830241","Windows Steel Door Aluminum Plastic Window Frame, Plastic Window Frame Windows Steel Door Aluminum, Windows Steel Door Aluminum","212","2077880","The Mbc Group Inc","2212 All Saints Lane Plano Tx 75025 Tel No: 469 951-5949 Tx Us Tx Us"
"Finkelstein Metals Usa Inc","2638 United Lane Elk Grove Village Il 60007 United States Tel 8477078965, 2638 United Lane Elk Grove Village Il 60007 United States Tel 847-232-7115, 2638 United Lane Elk Grove Village Il 60007 United States Tel:847-232-7115","","Phone Numbers: 8477078965, 8472327115 --- Emails: ","United States","95","New York/Newark Area, Newark, Nj, New York/Newark","Haifa, Halifax, Ns","740321, 740729, 360464","Copper Zinc Base Alloys Brass Unw Brass Rod Copper Zinc Base Alloys Brass Unw Aluminum Bronze Rods Brass Rod, Copper Zinc Base Alloys Brass Unw Brass Rod Aluminum Bronze Rods Copper Zinc Base Alloys Brass Unw Brass Rod Aluminum Bronze Rods, Copper Zinc Base Alloys Brass Unw Brass Rod Bronze Bars Aluminum Bronze Rods","403","5660526","Anker International Llc, Fts International Express, Finkelstein Metals Usa Inc","1640 Stone Ridge Drive Stone Mountain Ga 30083 Phone +1 678-735-5140 E-Fax +1 954-416-6135, 840 Mark St Elk Grove Village Il 60007 Usa Tel 6306940644 Mail Chicagousersfts Com Attn Anthony Singvongsa, 4561 Greer Circle Suite 200 Stone Mountain Ga 30084 Phone +1 678-735-5140 E-Fax +1 954-416-6135"
"R&G Metal Trade Llc","1447 Ford St Ste 203 Redlands Ca 92374 Usa Ctc Joy Vera Ph 951-284-7870, 1447 Ford Street Suite 203 Redlandsca 92374 Usa Ctc Joy Vera Ph 951-2847870, 1447 Ford Street Suite 203 Redlandsca 92374 Us Ctc Joy Vera Ph 951 284Fx 866 869 0948","","Phone Numbers: 9512847870, 8668690948, +19512847870 --- Emails: ","United States","94","Gulfport, Ms, Charleston, Sc, New Orleans, La","Santo Tomas, Puerto Barrios, Sao Paulo","760200, 720229, 760202","Scrap Metal Slac Bales Aluminum Scrap, Scrap Metal Slac Bundles Aluminum Scrap, Aluminum Scrap Ubc Repaid Due Continuation Consignee Tify Att Denise Leinig Einig Questlogistics Rafa Machado Rmachado Questlogi Stics","312","3589784","Fontana International Services, Fontana International Inc, R&G Metal Trade Llc","2801 Nw 74Th Ave Ste 209 Miami Fl 33122 Ctc Mike Wilson Ph 305-591-4487, 2801 Nw 74Th Ave Ste 209 Miami Fl 33122 Us Ctc Mike Wilson Ph 305-5914487 Miami Usa, Miami Fl 33122 Us Ctc Mike Wilson Ph 305 591 4487 Miami United States"
"Teknik Aluminyum San A S","Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id: 0836002792900028 Ctc: Alper Oksuz +90 282 674 5151, Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id 0836002792900028 Ctc Alper Oksuz +90 282 674 5151, Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id: 8360027929 Ctc: Alper Oksuz +90 282 674 5151","","Phone Numbers: 083600279290002, +902826745151, 2826745151 --- Emails: ","United States","92","Houston, Tx","Veracruz, Tampico","760200","Aluminum Scrap, Aluminum Scrap Aluminum Scrap, Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap","1167","12585644","Teknik Aluminyum San A S","Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id: 0836002792900028 Ctc: Alper Oksuz +90 282 674 5151, Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id 0836002792900028 Ctc Alper Oksuz +90 282 674 5151, Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id: 8360027929 Ctc: Alper Oksuz +90 282 674 5151"
"Tractor Supply Company","Of Texas L P 5401 Virginia Way Brentwood Tn 37027 Usa Ph: 615-440-4000@@, Of Texas L P 5401 Virginia Way Brentwood Tn 37027 Usa Ph: 615-440-4000, Of Texas L P 5401 Virginia Way Brentwood Tn 37027 Usa Ph: 615-440-4187","","Phone Numbers: 6154404000, 6154404187, 6154844981 --- Emails: ","United States","92","Savannah, Ga, Los Angeles, Ca, Baltimore, Md","Ningpo, Yantian, Panama Canal ?C Caribbean","854110, 900669, 871610","Aluminum Ratchet Ratchet Inx Aluminum Ratchet Inx Reflective Ratchet Inx Retractable Tie Down Wpm, Trailer Tongue Trailer Jack Adjustable Aluminum Hitch, Adjustable Aluminum Hitch Trailer Jack Adjustable Aluminum Hitch Trailer Jack Trailer Tongue Attn Jennifer Walls Bna Tscbrokerage Expeditors","150","1702133","Tractor Supply Company, Expeditors International, Notify Party Tractor Supply Company","237 Ellery Ct Nashville Tn 37214 Phone: 615-232-0662 Attn: Jennifer Walls-@@@@, 237 Ellery Ct Nashville Tn 37214 Phone: 615-232-0662 Attn: Jennifer Walls-@@@, Of Texas L P 5401 Virginia Way Brentwood Tn 37027 Usa Attn: Christy Kane"
"Williams Sonoma Singapore Pte Ltd 7755 Polk","Ms 38654 United States Tel:1-6628925523 Fax:1-9015465846, Ms 38654 United States Tel: 01 415-421-7900 Tax:942203880, Ms 38654 United States Tel1-6628925523 Fax1-9015465846","","Phone Numbers: 16628925523, 19015465846, 014154217900 --- Emails: ","United States","92","Los Angeles, Ca, New York/Newark Area, Newark, Nj, Savannah, Ga","Yantian, Taipei, Kao Hsiung","940510, 940320, 700992","Aluminum Framed Mirror Aluminum Framed Mirror Aluminum Framed Mirror Mdf Backing Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Aluminum Framed Mirror Mdf Backing, Aluminum Framed Mirror Aluminum Framed Mirror Mdf Backing Reflecting Glass Dim Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors, Aluminum Framed Mirror Mdf Backing Reflecting Glass Dim Taiwan China Attn Ashley Rudd Sybil Walls Wsi Mem Expeditors Aluminum Framed Mirror Mdf Backing Reflecting Glass Dim Damco Usa Charlotte Arrowpoint Blvd Charlotte United States","217","1211413","Expeditors International Of Washington Inc, Damco Usa Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141, Charlotte 9300 Arrowpoint Blvd 28273 Charlotte United States"
