"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"M/S Latinoamerica Carga S A","Centro Empresarial Las Camaras 4To Piso Of 402 Guayaquil Ecuador Ruc: 0992155493001","","Phone Numbers: 0992155493001 --- Emails: ","United States","4","New York/Newark Area, Newark, Nj","Algeciras","170240, 391990, 841840","Rolls Rolls Textiles Form Hmb Dated Marks Nos Roll, Rolls Rolls Textiles Form Hmb Dated, Rolls Rolls Textiles Form Nbp Dated Marks Nos Roll","7","82969","M/S Latinoamerica Carga S A","Centro Empresarial Las Camaras 4To Piso Of 402 Guayaquil Ecuador Ruc: 0992155493001"
"Momeni Inc","Road Street 60 Carlstadt 07072 U S A Tel 201 549 7225 Attn Reza Momeni","","Phone Numbers: 2015497225 --- Emails: ","United States","4","Savannah, Ga","Mina Dumyat, Haifa","570500","Carpets Textile Floor Coverings Machine Woven Area Rugs Yarn","8","76250","Momeni Inc","Road Street 60 Carlstadt 07072 U S A Tel 201 549 7225 Attn Reza Momeni"
"New Japan Pro Wrestling Of America","20801 Annalee Ave Carson Ca 90746 Tel:310-639-1273","","Phone Numbers: 3106391273 --- Emails: ","United States","4","Los Angeles, Ca","Tokyo","580710","Labels Textile, Madeup Labels Textile","4","669","New Japan Pro Wrestling Of America","20801 Annalee Ave Carson Ca 90746 Tel:310-639-1273"
"Northern Bag And Box Company","311 S 4Th Street Ste 109 Grand Forks Nd 58201 Usa Tel 701-746-6764 Tax Id Number, 311 S 4Th Street Ste 109 Grand Forks Nd 58201 Usa Tel 701-746-6764 Tax Id 45-0442377, 311 S 4Th Street Ste 109 Grand Forks Nd 58201 Usa Tel 701-746-6764 Tax Id Number 45-0442377","","Phone Numbers: 7017466764 --- Emails: ","United States","4","Houston, Tx","Santo Tomas","630533","Textile Sacos Polipropileno Con Impresion Polypropylene Bags Printing Partida Arancelaria, Textile Sacos Polipropileno Con Impresion Polypropylene Bags Printing Partida Arancelaria Factura Bad, Textile Sacos Polipropileno Polypropylene Bags Sacos Polipropileno Polypropylene Bags Partida Arancelaria","6","67640","Magnum Freight Corp","2600 Nw 75Th Ave Suite 100 Miami Fl33122 Ctc Angela Amaya Imports2Magnumfreight Com, 2600 Nw 75Th Ave Suite 100 Miami Fl33122 Ctc David Fierro Imports1Magnumfreight Com"
"Nova Fabrics","2200 E 11Th St Los Angeles Ca 9002 1 Tel 213 623-6081 Fax 213 623-6, 2200 E 11Th St Los Angeles Ca 90021Tel: 213 623-6081 Fax: 213 623-6181 Email: Christina@Novatextilegroup Com, 2200 E 11Th St Los Angeles Ca 90021Tel: 213 623-6081 Fax: 213 623-6181 Email:Christina@Novatextilegroup Co","novatextilegroup.co, novatextilegroup.com","Phone Numbers: 2136236081, 2136236181 --- Emails: Christina@Novatextilegroup Co, Christina@Novatextilegroup Com","United States","4","Long Beach, Ca, Los Angeles, Ca","Ningpo, Shanghai","560121, 540772","Textile Piece, Polyester Artificial Leather Textile Piece Polyester Artificial Leather Polyester Stretch Knitted Printed Fabric Polyester Elastic Knitted Dyed Fabric, Textile Piece Textile Piece","8","80900","Miday Trade Inc, Solex Logistics Inc","18710 S Wilmington Ave Ste 104 Rancho Dominguez Ca 90220, 429 Cambridge Dr Arcadia Ca 9100 7Phn 626-233-9232Fax 626-821-0577"
"One Step Papers Llc","12105 Sw 130 Street Units 202-203Miami Florida 33186Tel 305-238-2296Attn Arturo Ortiz, 12105 Sw 130 Street Units 202-203Miami Florida 33186Tel 305-238-2296At","","Phone Numbers: 3052382296 --- Emails: ","United States","4","Miami, Fl","Pusan","590500","Textile Paper","9","85217","1 One Step Papers Llc","12105 Sw 130 Streetunits 202-203 Miami Florida 331862 Dsv Air Sea In C, 12105 Sw 130 Streetunits 202-203 Miami Florida 331862 Dsv Air Sea In"
"Patina 2639 Minnehaha","55406 U S A Ph: 6128239700 Fax: 6128243092, 55406 U S A Ph 6128239700 Fax 6128243092, Ave Minneapolis Mn 55406 Usa Phone 612 823 9700 Fax 612 824 3092","","Phone Numbers: 6128239700, 6128243092 --- Emails: ","United States","4","Norfolk, Va","Jawaharlal Nehru, Mundra","293391, 460219, 520831","Forty Only Textile Items Iec Door Delivery Thc Ddc Acd All Des Tination Charges Cnees, Hundred Twenty Only Textile Items Furniture Items Iec Door Delivery Thc Ddc All Destination Charges Cnees, Only Textile Items Cotton Canvas Apron Cotton Belt Iec Oor Delivery Thc Ddc Acd All Destination Charges Cnees","4","4704","Ams Container Line Inc","241 Forsgate Drive Unit 106 Monroe Township Nj 08831 Usa Tel: 73277725500 Fax: 7327772510 Email: Docsamsl, 241 Forsgate Drive Unit 209 Monroe Township Nj 08831 Usa Tel 732 777 22500 Fax 732 777 2510, 241 Forsgate Drive Unit 209 Monroe Township Nj 08831 Usa Tel: 73277725500 Fax: 7327772510 Email: Docsamsl"
"Pricesmart Aruba","Ave Milio J Croes 103 Oranjestad Aruba Mayra Tromp 297 588 4400, Mdass@Pricesmart Com 297-588-4400","pricesmart.com","Phone Numbers: 2975884400 --- Emails: Mdass@Pricesmart Com 297-588-4400","United States","4","San Juan, Puerto Rico","Caucedo, Rio Haina","441890, 491110","Members Selection Desinfectante Lavanda Members Selection Suavizante Textil Members Selection Lavaplatos Liquido, Cleaning Desin Lavanda Members Selection Gal Suavizante Textile Members Selection Gal Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","4","50000","Pricesmart Aruba","Ave Milio J Croes 103 Oranjestad Aruba Mayra Tromp 297 588 4400, Mdass@Pricesmart Com 297-588-4400"
"Seed Textile Inc","#1458 S San Perdo St#152 Los Angeles Ca90015 Tel: 213-536-5317, #1458 S San Perdo St#152 Los Angeles Ca90015 Tel213-536-5317, #1458 S San Perdo St#152 Los Angeles Ca90015 Tel: 213-944 5019","","Phone Numbers: 2135365317, 2139445019 --- Emails: ","United States","4","Long Beach, Ca","Shanghai","560121","Textile Piece","4","9852","",""
"Shawsheen Rubber Co Inc","P O Box 4296 220 Andover St Andover Ma 01810-0814 U S A Tel 978 470-1760 Email Jfilershawsheencc Com","","Phone Numbers: 9784701760 --- Emails: ","United States","4","New York/Newark Area, Newark, Nj","Laem Chabang, Singapore, Vung Tau","521011","Textiles Greige Cwc Cloth Dyeing Quality Fringe Selvage Warp Filling Polyester Cotton Carded Product Thailand Buyers Customer, Textile Greige Cwc Cloth Dyeing Quality Fringe Selvage Warp Filling Polyester Cotton Carded Product Thailand Buyers Customer Full Address Hapag Lloyd Destination Tele Numbers Hapag Lloyd America Llc Hoes Lane Piscataway Usa Phone","4","58474","Mike Searcy, Mike Searcy Ch Robinson","Ch Robinson 400 Unicorn Park Woburn Ma 01801 Email 2520-Brokeragechrobinson Com, 400 Unicorn Park Woburn Ma 01801 Email 2520-Brokeragechrobinson Com Telephone 781-994-0006, Ch Robinson 400 Unicorn Park Woburn Ma 01801 Email"
"Siemens Gamesa Renewable Energy Inc","3500 Quadrangle Boulevard Orlando Fl 32817 Usa Pin:Fl32817 32817 Us","","Phone Numbers: 3281732817 --- Emails: ","United States","4","New York/Newark Area, Newark, Nj","Mundra","650312","Multi Axial Textile Glass Product Siemens Article Siemens Reference Reference Consignee Details Attn Lisa Trout Mail Lisa Trout Siemensgamesa Glasseiden Gmbh Oschatz Wellerswalder Weg Oschatz Germany Gez Christin Mich Contact Christin Kloemich Group, Multi Axial Textile Glass Product Siemens Article Siemens Reference Reference, Multi Axial Textile Glass Product Siemens Article Siemens Reference Reference Pre Aleart Delivery Appointment Ecc Siemensgamesa Peter Vogt Group Christin Kloemich Group Consignee Details Attn Lisa Trout Mail Lisa Trout Siemensgamesa Glasseiden Gmbh Oschatz Wellerswalder Weg Oschatz Germany Gez Christin Mich Contact Christin Kloemich Group","6","37947","",""
"Sigmatex Inc","800 Third Ave Suite 2303 New Yor K Ny 10022 Usa Tel= 212-593-0606 Fax= 212-888-3859, 800 Third Ave Suite 2303 New Yor K Ny 10022 Usa Tel= 212-593-0606 ]], 800 Third Ave Suite 2303 New York Ny 10022 Usa Tel:212-593-0606 Fax# 212-388-3859","","Phone Numbers: 2125930606, 2128883859, 2123883859 --- Emails: ","United States","4","Savannah, Ga, Houston, Tx","Kajang, Singapore","630260, 580211, 630710","Fcl Stc Textile Bales Cotton Bleached White All Terry Wash Clohts Bar Mops Bath Towels Kpex Also Attn Mrs Donna Sharp Atlanta Branch Manager International Forwarders Plaza Drive Suite College Park Phone Donnasharp Odysseylogistics Descrition Detail Attached Sheet, Fcl Stc Textile Bales Cotton Cotton Polyester Bleached White All Terry Wash Clohts Cottonbleached White Hand Towels Attn Mrs Donna Sharp Atlanta Branch Manager International Orwarders Plaza Drive Suite College Park Phone Donnasharp Odysseylogistics Descrition Detail Attached Sheet, Fcl Stc Textile Cotto Bleached White All Terry Bath Towels Bales Dozen Premium Select Quality Blea Ched White Cotton All Terry Single Cam Border Bath Towel Kpex Also Otify Attn Mrs Donna Sharp Atlanta Branch Manager International Forwarders Plaza Drive Suite College Park Phone Donnasharp Odyssey Logistics Contract Export Reference","8","73101","Sigmatex Inc","800 Third Ave Suite 2303 New Yor K Ny 10022 Usa Tel= 212-593-0606 Fax= 212-888-3859, 800 Third Ave Suite 2303 New Yor K Ny 10022 Usa Tel= 212-593-0606 ]], 800 Third Ave Suite 2303 New York Ny 10022 Usa Tel:212-593-0606 Fax# 212-388-3859"
"Sunham Home Fashions Llc","700 Central Ave New Providence Nj 07974 Usa Stephaniehannon@Sunham Com, 136 Madison Avenue 16Th Floor New York Ny 10016 Usa Stephaniehannon@Sunham Com","sunham.com","Phone Numbers:  --- Emails: Usa Stephaniehannon@Sunham Com","United States","4","New York/Newark Area, Newark, Nj","Colombo Harbor","630419, 710410, 940440","Textile Comforter Gsu Marks Nos Lcl, Textile Duvet Comforter Gsu Marks Nos Fcl Fcl, Textile Duvet Comforter Seta Binv Gsu Kgsmarks Nos Lcl","4","13116","Sunham Home Fashions Llc","700 Central Ave New Providence Nj 07974 Usa Stephaniehannon@Sunham Com, 136 Madison Avenue 16Th Floor New York Ny 10016 Usa Stephaniehannon@Sunham Com"
"Triryr Intl Llc","2440 S Hacienda Blvd Ste 208 Hacienda Hts Ca 91745 Email: Info Triryr@Gmail Com","","Phone Numbers:  --- Emails: Info Triryr@Gmail Com","United States","4","Long Beach, Ca, Los Angeles, Ca","Kao Hsiung, Chi Lung","630532, 847150","Negotiable Waybill Release Rolls Textile Piece, Negotiable Waybill Release Rolls Textile Piece Equipment Substitution Rule","7","80044","Triryr Intl Llc","2440 S Hacienda Blvd Ste 208 Hacienda Hts Ca 91745 Email: Info Triryr@Gmail Com"
"Winston Marketing Group","2521 Busse Rd Elk Grove Village Il 60007 Int-Import@Winstonbrands Com, 2521 Busse Rd Elk Grove Village Il 60007 Tel:001 - 847 - 3505589","winstonbrands.com","Phone Numbers: 0018473505589 --- Emails: 60007 Int-Import@Winstonbrands Com","United States","4","Tacoma, Wa","Shanghai","950291, 691110, 950300","Copy Negotiable Release Procedures Adsila Native Indian Doll Native American Angel Doll Wooden Doll Stand Houmou Enterprise Sec Nanjing Taipei Taiwan Doll Jiangsu Soho Silk Textile Ningnan Avenue Nanjing China Porcelain Doll Jiangsu Holly Everlasting Holly Building Zhonghua Road Nanjing China Wood Richard Iozzo Also Party Gemini Shippers Associations Street York Arlene Blocker Shipped Board Zhong Cheng Nanjing Aug, Copy Negotiable Release Procedures Doll Stand Jiangsu Soho Silk Textile Ningnan Avenue Nanjing China Porcelain Doll Jiangsu Holly Everlasting Holly Building Zhonghua Road Nanjing China Wood Richard Iozzo Also Party Gemini Shippers Associations Street York Arlene Blocker Shipped Board Zhong Cheng Nanjing Sep, Copy Negotiable Release Procedures Hemanti Native Doll Elu Doll Houmou Enterprise Sec Nanjing Taipei Taiwan Doll Jiangsu Soho Silk Textile Ningnan Avenue Nanjing China Porcelain Doll Jiangsu Holly Everlasting Holly Building Zhonghua Road Nanjing China Wood Richard Iozzo Also Party Gemini Shippers Associations Street York Arlene Blocker Shipped Board Zhong Cheng Nanjing Aug Equipment Substitution Rule","4","19536","E Besler & Co","115 Martin Lane Elk Grove Village Il 60007 Pilard@Beslerco Net"
"Woojin America Llc","7900 E Union Ave Ste 1100 Rm 1135 Denver Co Usa 80237 Tel 1-720-873-8400","","Phone Numbers: 17208738400 --- Emails: ","United States","4","Los Angeles, Ca, Long Beach, Ca","Pusan","630790","Other Textile Articles Ply Face Mask","8","28670","Radix Usa Co","401 Hackensack Ave Suite 702 Hackensack Nj 07601 Email Op Teamradixusa Net"
"World Power Enterprises Llc","Ein 82-3388332 3321 Raleigh Street Hollywood, 3321 Raleigh Street Hollywood Bro Ward Florida United States 954 2489007 Telex: 33021, Ein 82-3388332 3321 Raleigh Street Hollywood Florida 33021 Usa","","Phone Numbers: 8233883323321, 9542489007 --- Emails: ","United States","4","New York/Newark Area, Newark, Nj","Bremerhaven, Piraieus","441900, 441990, 590500","Wooden Souvenirs Ceramic Paper Textile Product Codes, Other Tableware Kitchenware Wood Wooden Ceramic Paper Textile Product, Wooden Textile Paper Steel","4","32767","Allied Chb Inc, Allied Customhouse Brokers Inc","1600 Lower Road Suite 4 Tel: 908 291-8001 Fax:908 543-, 1600 Lower Rd Linden Middlesex New Jersey United States 908 291 8001 Telex: 07036, 1600 Lower Road Suite 4 Linden Nj 07036 Usa Tel908 291-8001 Fax908 543-3076"
"Academy Ltd","1800 North Mason Road Katy Tx 77449 U S A Tel:2816465281","","Phone Numbers: 2816465281 --- Emails: ","United States","4","Houston, Tx, Savannah, Ga","Algeciras","610290, 844530","Textile Produc, Textile Product","4","20198","Expeditors International Of Washing","18255 Humble Parkway Humble Texas 77338 U S A Attn: Marlene Georges"
"Bee Darlin Inc","1875 E 22Nd St 213 749 2116 Los Angeles Ca90058 Us, 1875 E 22Nd St T 213 749 2116 F 213 749 7411 Los Angelesca90058 Us, 1875 E 22Nd St T 213 7492116 F 213 749 7411 Los Angeles Ca90058 Us","","Phone Numbers: 2137492116, 2137497411 --- Emails: ","United States","4","Los Angeles, Ca","Shanghai","560121","Textile Piece","4","7950","Emilio Martinez International Automated Broker Iab, Emilio Martinez International Automated Broier Iab, Emilio Martinez International Automated Broker Iab 1655Saint Andrews","1655 Saint Andrews Avenue 619 661 6464 San Diego Ca92154 Us, 1655 Saint Andrews Avenue 619 661 6464 San Diegoca92154 Us, Avenue 619 661 6464 San Diego Ca92154 Us"
"Boardriders Wholesale Llc","5600 Argosy Circle Building 100 Huntington Beach Ca 92649 Kate Noh Phone 714 889-2333","","Phone Numbers: 7148892333 --- Emails: ","United States","4","Los Angeles, Ca","Kao Hsiung, Ningpo, Xiamen","640299, 820890","Footwear Nesoi Uppers Textile Sheilahh Shoe Nwh Addisyn Shoe Blk Addisyn Shoe Btn Sheilahh Shoe Wht Addisyn Shoe Blk Addisyn Shoe Btn Sheilahh Shoe Nwh, Oth Ftwr Uppr Strap Assmb Sole Plug Zslipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Textile Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Sponge Rubber Slipper Upper Outsole Eva Slipper Upper Outsole Eva, Oth Ftwr Uppr Strap Assmb Sole Plug Zslipper Upper Textile Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Tpr Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva Slipper Upper Outsole Eva","4","18694","Carmichael International Service","1200 Corporate Center Dr Suite 200 Monterey Park Ca 91754 Jeffncarmnet Com"
"Brookwood Companies Inc","445 W Walnut Street Gardena Ca 9 0248 Tel 310 515 7001, 445 W Walnut Street Gardena Ca 9 0248 Tel 310 515 7001 90248, 445 W Walnut Street Gardena Ca 90248 Tel 310 515 7001","","Phone Numbers: 3105157001, 31051570019024 --- Emails: ","United States","4","Los Angeles, Ca, Long Beach, Ca","Pusan","590320, 680510","Textile Fabric Polyurethane, Textile Fabrics Impregn Etc Nesoi Polyureth Pkgs Rolls Nylon Fabric Purchase Provided Reference Only Carrier Shall Liable Any Dispute Between Merchants","6","65707","Brookwood Companies Inc","445 W Walnut Street Gardena Ca 9 0248 Tel 310 515 7001, 445 W Walnut Street Gardena Ca 9 0248 Tel 310 515 7001 90248, 445 W Walnut Street Gardena Ca 90248 Tel 310 515 7001"
"Carolina Nonwovens Llc","1106 J W Abernathy Plant Road Maiden Nc 28650 Cont Mance Minton Ph 828 705 7009 Mancemintoncarolinanonwovens Com","","Phone Numbers: 8287057009 --- Emails: ","United States","4","Savannah, Ga","Adana","530390","Textile Waste Denim Shoddy","8","78551","Odyssey Logistics And Technology Corp, Odyssey Log And Technology Corp, Odyssey Logistics And Techn Corp","1350 Ashley River Rd Chas Sc 29407 Cont Vicky F Davis Ph 843 769 7030 Ext 4032, 1350 Ashley River Rd Chas Sc 29407 Cont Vicky F Davis Ph 843 769 7030 Ext 4032 Vickydavisodysseylogistics Com"
"Darnel Inc","2331 Thomas Street Hollywood Fl 33020 Usa Mobile: 877 627-8575 Fl 33020 Us, 2331 Thomas Street Hollywood Florida 33020 Usa Ph 954-929-0085 Eli Papir, 2331 Thomas Street Hollywood Florida 33020 Usa Phone :1-9549290085 Fl 33020 Us","","Phone Numbers: 19549290085, 8776278575, 9549290085 --- Emails: ","United States","4","Miami, Fl, Port Everglades, Fl","Ningpo, Stadersand","520831, 530919","Napkin Tablecloth Napkin Napkin Upholstery Fabric Polyester Fabric Textile Piece Polyester Dyed Fabric Fabric, Linen Textile Linen Fabric Dyed Linen Fabric Semi Bleached","4","10275","Darnel Inc","2331 Thomas Street Hollywood Florida 33020 Usa Ph 954-929-0085 Eli Papir"
"Ddjc Consol And Contain Pt Whs","Warehouse Clerk Ph 209 839 5028 25600 S Chrisman R Tracy","","Phone Numbers: 20983950282560 --- Emails: ","United States","4","Oakland, Ca","Pusan, Yokohama","621710, 870323, 981800","Clothing Textiles Repair Compone Commodity Cnt Tcn Volume, Clothing Textiles Repair Compone Tcn Jhx Lma Volume Commodity Cnt, Tcn Jhx Lma Volume Clothing Textiles Repair Compone Commodity Cnttcn Jhx Lma Volume Clothing Textiles Repair Compone Commodity Cnt","6","44694","Ddjc Consol And Contain Pt Whs","Warehouse Clerk Ph 209 839 5028 25600 S Chrisman R Tracy"
"Down Decor 1 Kovach","Tel: 513-921-3373 Fax: 513 -921-3381","","Phone Numbers: 5139213373, 5139213381 --- Emails: ","United States","4","Los Angeles, Ca","Shanghai","271019, 292143, 320411","Home Textiles Comforter Shell Bullet Standard Fiber Scac Dwch Ams Shipped Board Zhong Cheng Atnanj Ing Apr Soli Wood, Home Textiles Bullet Standard Fiber Scac Dwch Ams Shipped Boa Zhong Cheng Nanjing Apr Solid Wood Terials","4","56973","Rl Swearer Co","Attn: Paul Or Stacie 467 Erlanger Rd Erlanger Ky 41018 Usa Tel: 859-7 27-2241 Fax: 859-727-2270, Attn: Paul Or Stacie 467 Erlanger Rd Erlanger Ky 41018 Usa Ctel: 859- 727-2241 Fax: 859-727-2270"
"Elfa International Inc","110 Charlotte Place 1St Floor Englewood Cliffs Nj 07632 Phone Number:212-947-7779 New York Ny Us","","Phone Numbers: 2129477779 --- Emails: ","United States","4","Miami, Fl","Shanghai","560121","Textile Piece","4","16784","Elfa International Inc","110 Charlotte Place 1St Floor Englewood Cliffs Nj 07632 Phone Number:212-947-7779 New York Ny Us"
"Expormim Usa Llc","375 Park Avenue Suite 2607 10152 New York New York Eeuu Ph: 347 8266263, 375 Park Avenue Suite 2607 10152 New York New York Usa Ph:+1 347 8266263, 667 Madison Avenue 5Th Floor 10065 New York Ny Usa Ph+1 347 8266263","","Phone Numbers: +13478266263, 3478266263 --- Emails: ","United States","4","New York/Newark Area, Newark, Nj","Valencia","940171, 199820, 391200","Carpets Etc Mmf Textile Materialss Pile Bundle Other Hand Textile Seats Metal Frames Except Upholstered Budnles Other Seats Metal Frames Seats Other Than Metal Wooden Frames Bundles Other Seats Other Seats Other Than Those Bundle Other Seats Metal Furniture Nesoi Bundles Metal Furniture Others Furniture Make Bamboo Cane Osier Bundles Other Furniture, Other Furniture Others Furniture Other Seats Other Seats Metal Furniture Others Catalogues Other Hand Textile Other Seats Metal Frames, Road Carrier Logistic Valencia Pza Armada Espanola Furniture Bundles Other Hand Textile Bundles Other Seats Metal Frames Bundles Other Seats Other Seats Bundles Metal Furniture Others Bundles Other Furniture","4","21644","Netbonds 702 S Glasgow, Vandegrift Forwarding Inc","Ave 90301 Inglewood Ca 90301 Usa Ph:800 383 3812, 100 Walnut Avenue Clark Nj 07095 07095 Clark Nj New Jersey Eeuu Ph: 2019159500 Cshockley@Vandegriftinc Com, Ave 90301 Inglewood Ca 90301 Usa Ph800 383 3812"
