"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Euro Rijn International B V","Plaza 6 Nl-4782 Moerdijk The Netherlands Tel:31-0168-393250 The Netherlands","","Phone Numbers: 310168393250 --- Emails: ","United States","1","Houston, Tx","Tampico","250100","Metric Tons Nitrided Medium Carbon Ferromanganese Big Bags Size Weigt Femn Mcn Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Metric Tons Nitrided Medium Carbon Ferromanganese Big Bags Size Weigt Femn Mcn Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests","3","55150","Euro Rijn International B V","Plaza 6 Nl-4782 Moerdijk The Netherlands Tel:31-0168-393250 The Netherlands"
"Expeditors International Do Brasi","R Dr Renatopaes Debarros 1017 Cj142Edif Corpprk Cnpj:00711 083/0001-2704530-001 Sao Paulo - Sp","","Phone Numbers: 00012704530001 --- Emails: ","United States","1","Houston, Tx","Veracruz","701010","Wooden Glass Ringes Ncm Wood Treated Certifi","1","560","Expeditors International Do Brasi","R Dr Renatopaes Debarros 1017 Cj142Edif Corpprk Cnpj:00711 083/0001-2704530-001 Sao Paulo - Sp"
"Fanfani Srl","U Via Dei Fulgidi 6 57123 Livorno Li Italy Tel 0586214611 Email G Eberlefanfani Eu","","Phone Numbers: 0586214611 --- Emails: ","United States","1","Houston, Tx","Veracruz","940169","Wood Teak Wood","2","22660","Bertolino Piero Srl","Via Roma 52 Candia Canavese 10010 To Italy Email Infobertolinosrl Com"
"Fca Fiat Chrysler Automoveis Br Ltda","Av Contorno Da Fiat Cep 32530-480 Betim - Mg - Brasil 55 31 2123 214 Cnpj 16 701 716/0001-56","","Phone Numbers: 55312123214 --- Emails: ","United States","1","Houston, Tx","Veracruz","940190","Motor Vehicles Automotive Ncm Wood Treated According","1","80","Fca Fiat Chrysler Automoveis Br Ltda","Av Contorno Da Fiat Cep 32530-480 Betim - Mg - Brasil 55 31 2123 214 Cnpj 16 701 716/0001-56"
"Fca Italy Spa 63053A","Ente Di Servizio Del Polo Italia C So Settembrini 53 -10153 Torino Italy Tax Id It07973780013 Phone +39 011 0047292","","Phone Numbers: +390110047292, 07973780013 --- Emails: ","United States","1","Houston, Tx","Tampico","441510","Cable Drums Wood Wooden Crates","3","12350","Dhl Global Forwarding Italy S P A","Str Del Francese 152/8 10156 Torino To Italy Phone +39 011 4518448 Voip 2117 48 Tax Id It00754800159"
"Fcc Industria E Comercio Ltda","R Paineira 20 Vl Operaria Campo Bom C P 93700-000 Rio Grande Do Sul Brazil Ph 55 5121292274 E-Mail Nelson Marchettofcc Com Br","","Phone Numbers: 555121292274 --- Emails: ","United States","1","Houston, Tx","Tampico","390390","Styrolux Sacks Each Styrolux Ncm Inoffensive Chemical Product Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Wood Cargo Securing Handling Treated According Ispm Standard","2","25550","Fcc Industria E Comercio Ltda","R Paineira 20 Vl Operaria Campo Bom C P 93700-000 Rio Grande Do Sul Brazil Ph 55 5121292274 E-Mail Nelson Marchettofcc Com Br"
"Ferceva S A","Ruc: 0992471158001 Km 2 5 Av Juan Tanca Marengo","","Phone Numbers: 0992471158001 --- Emails: ","United States","1","Houston, Tx","Tampico","700991","Clear Silver Mirror Float Glass Containerswith Clear Silver Mirror Float Glass End Cap Madeof Wood Cristal Flotado Espejo Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Color Incolor Tipo Float Mexico Ncm Volume","1","21415","Ferceva S A","Ruc: 0992471158001 Agustion Freire"
"Gac Logistica Do Brasil Ltda","Rua Dr Bacelar 368 Cj 31-21-33 Vila Clementino Sao Paulo Sp Brasil Phone : 55-11-5083-3999","","Phone Numbers: 551150833999 --- Emails: ","United States","1","Houston, Tx","Tampico","293090","Acelerante Cbs Ciclohexil Enzotiazol Sulfenamida Woode Aplicable Ncm Imo Class Cking Group Iii","1","10300","Gac Logistica Do Brasil Ltda","Rua Dr Bacelar 368 Cj 31-21-33 Vila Clementino Sao Paulo Sp Brasil Phone : 55-11-5083-3999"
"Gebr Der Weiss Gmbh","Am Sandtorkai 75 D 20457 Hamburg T +49 40 317 986159","","Phone Numbers: +494031798615 --- Emails: ","United States","1","Houston, Tx","Veracruz","391690","Hardware Wood Manufactures Tarimas Long Wooden Furniture Herrajes Manufacturas Madera Hardware Wood Manufactures","1","3974","Gebr Der Weiss Gmbh","Am Sandtorkai 75 D 20457 Hamburg T +49 40 317 986159"
"General Motors Do Brasil Ltda","Av General Motors 1959 - Cep 12224-300 Sao Jose Dos Campos - Sp Cnpj 59 275 792/0008-26 Valessa Pepe Te 55 11 4239 6236","","Phone Numbers: 551142396236 --- Emails: ","United States","1","Houston, Tx","Tampico","853890","Automotive Wood Declaration Treated Certified Ncm","1","7030","Same As Consignee","No Address"
"Gm Wood Products","531 Clay Streetnewaygo Mi 49337 Contact Name: Kyle T Ricecontac T Email: Krice@Gmcompanies Com","gmcompanies.com","Phone Numbers:  --- Emails: Krice@Gmcompanies Com","United States","1","New York/Newark Area, Newark, Nj","Bahias Ballenas","440910","Pckgs Taeda Pine Kiln Dried Less Clear Grade Finger Joint Blanks Raw Exterior Glue Country Braziltratamento Termico Pck Blank Raw Sheets Msku Pckgs Blank Raw Sheets Mrku Pckgs Blank Raw Sheets Mrku Final Destination Newaygo Contact Deliverytodd Mcculloughtmcc Ullough Gmcompanies Clean Shipped Boardshipped Boardfreight Ncm Naladi Ruc Wooden Mate Rial Yeswooden Treated Certifi Wood Heat Treatment","6","76680","Scm Solutions Corp","32938 Tamina Rd Suite 100Magnolia Tx 77354281-628-0808 Faximpor Ts@Scmcorp Comtom@Scmcorp Com"
"Grain De Sail","4 Route Du Bas De La Rivi Re 29600 Morlaix France Vat Fr75538866740","","Phone Numbers: 75538866740 --- Emails: ","United States","1","Houston, Tx","Veracruz","170490","Cocoa Liquor Amco Organic Cocoa Liquor Peru Wood Licor Cacao Natural Organico Organic Certified Lot Cargo Stowed Under Deck Below Waterline Away From Boilers Others Sources Heat Stand Direct Sunlight","1","11440","Grain De Sail","4 Route Du Bas De La Rivi Re 29600 Morlaix France Vat Fr75538866740 Julia Salaungraindesail Com"
"Guala Closures De Colombia Ltda","Calle 17 No 42-75 Bogota Colombia Rut 800 251 038-8 Tel 5712696599 Contacto Javier Pineda","","Phone Numbers: 5712696599 --- Emails: ","United States","1","Houston, Tx","Veracruz","821193","Lathe Its Accessories Wood Lathe Lunetta Sharpener Cutting Blade Roughing Cutting Blade Finished","1","2205","Guala Closures De Colombia Ltda","Calle 17 No 42-75 Bogota Colombia Rut 800 251 038-8 Tel 5712696599 Contacto Javier Pineda"
"Guala Closures Uk Ltd","Old Mill Park Industrial Kirkintilloch Glasgow Gbr Karina Vickers Ph 44 141 777 2015 Katrina Vickersgualaclosures Co Uk","","Phone Numbers: 441417772015 --- Emails: ","United States","1","Houston, Tx","Veracruz","994614","Wood Adhesive Plugs Cajas Con Tapones Madera Adehsivo Wood Adhesive Plugs","1","694","Same As Consignee","No Address"
"Hermis Trade Llc","3050 North 29Th Court Hollywood Fl 33020 Usa Contact: David O Dri Scoll Davido@W-Bp Com","w-bp.com","Phone Numbers:  --- Emails: Scoll Davido@W-Bp Com","United States","1","Port Everglades, Fl","Bahias Ballenas","441239","Containingplybead Pine Ywood Wbp Glue Grooved Pine Plywood Wbp Glue Ooved Clean Board Wood Rocessedg Metragem Cubica Due Ruc Ncm","2","27873","Hermis Trade Llc","3050 North 29Th Court Hollywood Fl 33020 Usa Contact: David O Dri Scoll Davido@W-Bp Com"
"His Agenciamento Maritimo Ltda","Av Mogi Taiacupeba 70 Taiacupeba Cnpj: 15 440 165/0001-51 Cep: 08765Tel: +55 11 2779-0818","","Phone Numbers: +551127790818 --- Emails: ","United States","1","Houston, Tx","Veracruz","200570","Said Wood Beta Carote Yellow Oil Soluble Lutei Wsl Carotene Butter Color Caroteno Pink Thocyanin Concentrated Ncm Wooden Treated Certified","1","6370","His Agenciamento Maritimo Ltda","Av Mogi Taiacupeba 70 Taiacupeba Cnpj: 15 440 165/0001-51 Cep: 08765Tel: +55 11 2779-0818"
"Holland Southwest International Inc","6831 Silsbee Houston Tx 77033 Contact: Alex Keller Phone: 713-644-1966 Ext 123","","Phone Numbers: 7136441966 --- Emails: ","United States","1","Houston, Tx","Tampico","847439","Wood Mater Ial Complies Ispm High Cube Ackage Birch Plywood Ackages Composite Wood Prod Ucts Appearing Dentified Descriptions Carb Tsca Title Must Comply California Air Resources Boa Airborne Toxic Control Meas Ure Reduce Formaldehyde Missions From Wood Components Epa Tsca Title Formaldehyde Emissions Stan Dards","2","25400","Potts Mccanless And Mccanless","15201 East Frwy Channelview Tx 77530 Ph: 713-451-1566"
"Hutchinson Snc Transmissions","Rue Des Martyrs 37304 Joue-Les-Tours France Tax Id Fr20314397696","","Phone Numbers: 20314397696 --- Emails: ","United States","1","Houston, Tx","Veracruz","441510","Wood Wooden Articles Reels Wood Wooden","3","6646","",""
"Ies Do Brasil Solucoes Em Equipamie Ntos Ltda","Cnpj 150 90 456/001-67 Rodovia Br491 Km70 Guaranesia Minasgerais Brasil 37810-000 55-35-3555 8909 Michele Oliveira","","Phone Numbers: 553535558909 --- Emails: ","United States","1","Houston, Tx","Tampico","846692","Tools Ans Spare Wood Treated Certified Ncm","2","6959","Shipmasters International Freight Agenciamento De Frete Ltda","- Epp Al Terracota 185"
"Ikea Supply Ag C/O Ikea","Distribution Services 4762 Borusan Road Baytown Tx 77523 Usa Phone: 9129661490 - Fax:9129661419 Vat No: N A","","Phone Numbers: 9129661419, 9129661490 --- Emails: ","United States","1","Houston, Tx","Veracruz","940360","Stow Furniture Finished Pine Wood Purchase Consignment Ecis Fsc Mix Credit Product From Well Managed Forests Other Controlled Urces Ima Coc Due Ncm Tare There Raw Wood Inside Wooden Applicable Reference Type Abt","2","23387","Ikea Purchasing Services Us Inc","3200 Horizon Dr #120 Suite G10 King Of Prussia Pa 19406 Usa Attn: Customs Dept Ikea2 Usdo@Ikea Com Phone: 48"
"Indecar S A","Av Vernet 62 Capital Federal-Buenosaires-Argentina Cuit 30-57390794-5 Ctc Emiliano Argul/Arturo Sramek","","Phone Numbers: 3057390794 --- Emails: ","United States","1","Houston, Tx","Veracruz","310540","Monoamonium Phosphate Monoamonium Phosphate Sacks Each Oneh Wood Monopotassium Monopotassium Phosphate Sacks Each Oneh Wood Sodium Tripolyphosphate Sodium Sacks Each Oneh Wood Dangerous Dangerous Dangerous","1","20890","Indecar S A","Av Vernet 62 Capital Federal-Buenosaires-Argentina Cuit 30-57390794-5 Ctc Emiliano Argul/Arturo Sramek"
"Inmafynce S A","Km2 5 Av Juan Tanca Marengo 4 5 20-21 Y Agustin Freire Guayaquil - Ecuador Ruc 0992863927001","","Phone Numbers: 0992863927001 --- Emails: ","United States","1","Houston, Tx","Tampico","700991","Silver Mirror Clear Silver Mirror Float Glass Cms Clear Silver Mirror Float Glass End Cap Wood Espejo Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume","1","20001","Inmafynce S A","Km2 5 Av Juan Tanca Marengo 4 5 20-21 Y Agustin Freire Guayaquil - Ecuador Ruc 0992863927001"
"International Timber Company","Survey No 1A1A Old No 461 Ambattu Gstin: 33Aaffi5913D1Zs Iec: 0415037841","","Phone Numbers: 0415037841 --- Emails: ","United States","1","Houston, Tx","Veracruz","440729","Said Teak Wood Clean Squar Hsn Applic Able Free Time Days Detenti Port Discharge Pla Elivery","4","52550","International Timber Company","Survey No 1A1A Old No 461 Ambattu Gstin: 33Aaffi5913D1Zs Iec: 0415037841"
"Jacob Redekop Fehr","Finca Australia Vda Cristalinas Lt 21 Puerto Gaitan Meta Colombia Ctc Cesar Rojas Taxid 7001748563 Tel 57 318 640 0553","","Phone Numbers: 573186400553, 7001748563 --- Emails: ","United States","1","Houston, Tx","Tampico","293292","Agricultural Machinery Maquinaria Agricola Machinery Agriculture Sembradora John Deere Serie Tractor John Deere Motor Serie Cabezal John Deere Serie Desyerbadora Woods Serie Compresor Wir Ingersoll Rand Serie Lem Compresor Jda Sullivan Palatek Serie Puertas Pvc Puertanatek Ventanas Pvc Puertanatek Molde Para Cemento Contenedor Ecmu Marca Cimc Modelo Aaa Serie Xcmc","2","28480","",""
"Jalima Sa","Pernas 3072 Cp 12000 Montevideo - Uruguay Tax Id 217562470015 Contacto Carlos Alonso","","Phone Numbers: 217562470015 --- Emails: ","United States","1","Houston, Tx","Tampico","700529","Clear Float Glass Clear Float Glass Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume Clear Float Glass Clear Float Glass","3","50905","Jalima Sa","Pernas 3072 Cp 12000 Montevideo - Uruguay Tax Id 217562470015 Contacto Carlos Alonso"
"John Deere Brasil Catalao","Quadra 11 Eixo 3 Lote 00 S/N Tax Id 89 674 782/0010-49 Contact Andrea Holanda Telephone 055 19 3318-8522 Email","","Phone Numbers: 0551933188522 --- Emails: ","United States","1","Houston, Tx","Tampico","843320","Tractor Unit Tractor Oos Unit Tractor Cab Wood Declaration Treated Certified Ncm","1","10368","Panalpina Ltda","Pra A Antonio Telles 12 - 10 Andar Salas 101 A 108 - Centro Santos Brazil 37810-000"
"Kestrel Svg Ltdxexx010101000 Second","Floor Hinds Building Greenville Street Kingstown St Vincent Ph:17845283935 Ctc: Marlon Gibsin","","Phone Numbers: 17845283935 --- Emails: ","United States","1","San Juan, Puerto Rico","Port Bustamante","911290","Bath Soap Venus Laundry Detergent Roma Fabric Softener Carisma Sandal Wood Fabric Softener Carisma Fabric Softener Suazul Custom","2","25588","Kestrel Liner Agencies Llp710885661","9505 Nw 108Th Avenue Medley Florida 33178 Atn: Gary Aspinall Ph:786 220 1650"
"Landi Schweiz Ag","Schulriederstrasse 5 C P 3293 Ch 3293 Dotzigen Switzerland Tel 41 0 323520187","","Phone Numbers: 410323520187 --- Emails: ","United States","1","Houston, Tx","Veracruz","350699","Handtools Bundles Handtools Okay Poly Leaf Rake Tine Wood Handle Okay Steel Leaf Rake Tine Fiberglass Handle Okay Camp Axe Handtools Bundles Handtools Okay Steel Leaf Rake Tine Fiberglass Handtools Bundles Handtools Rambo Machete Black Handle Sheath Fiberglass Handle Okay Michigan Axe Fiberglass Handle Ncm Ncm Ncm","1","7450","Landi Schweiz Ag","Schulriederstrasse 5 C P 3293 Ch 3293 Dotzigen Switzerland Tel 41 0 323520187"
"Leschaco Ag De Transportes Ltda","Rua Arizona 1366 Cj 11/12 04567-003 Brooklin / Sp So Paulo / Brasil Cnpj 51 750 214/0001-16 Natalia Alves Phone 55 11","","Phone Numbers: 1204567003 --- Emails: ","United States","1","Houston, Tx","Veracruz","320210","Organic Tanning Substances Basorol Tote Wooden Wood Ncm","1","5285","Leschaco Ag De Transportes Ltda","Rua Arizona 1366 Cj 11/12 04567-003 Brooklin / Sp So Paulo / Brasil Cnpj 51 750 214/0001-16 Natalia Alves Phone 55 11"
"Leschaco Agente De Transportes E","Comercio Internacionais Ltda Rua Arizona 1366 1 Andar 04567-003 Sao Paulo-Sp Brazil Cnpj 51 750 214/0001-16 +55 11 5506 0633","","Phone Numbers: +551155060633 --- Emails: ","United States","1","Houston, Tx","Veracruz","321511","Printing Ink Steel Drum Printink Ink Printing Ink Wood Declaration Treated Certified Emergency Phone Numbers Ctc Francisco Dias Ncm","1","200","Leschaco Agente De Transportes E Comercio Internacionais Ltda","Rua Arizona 1366 1 Andar 04567-003 Sao Paulo-Sp Brazil Cnpj 51 750 214/0001-16 +55 11 5506 0633"
"Linkinpartner Europe Gmbh","Spaldingstrasse 21820097 Hamburgo De267178901 Oceanfreightlinkinpartner De 0049-40-25413396-0Fax","","Phone Numbers: 0494025413396 --- Emails: ","United States","1","Houston, Tx","Veracruz","441600","Wood Barrels Wood Barrels","1","1080","",""
"Linkinpartner Europe Gmbh Waldecker","Str 11 Frankfurt-Airport Moerfelden-Walldorf 64546 Germany 02123815644 Marcus Becker +49 040 25413396 11 Fax +49 040","","Phone Numbers: +490402541339611, 02123815644 --- Emails: ","United States","1","Houston, Tx","Tampico","847780","Machinery Working Machinery Working Wood Stone Ceramic Similar Maquinaria Para Trabajar Madera Piedra Cer Mica Similares","1","558","Linkinpartner Europe Gmbh Waldecker","Str 11 Frankfurt-Airport Moerfelden-Walldorf 64546 Germany 02123815644 Marcus Becker +49 040 25413396 11 Fax +49 040"
"Lixton International Srl","Id Fiscal: 131338569 Av Espana Plaza Realeza Local B7 Bavaro La Altagracia Republica Dominicana Ctc David Coll Pol Ph 001 829 383 11 66","","Phone Numbers: 0018293831166 --- Emails: ","United States","1","Houston, Tx","Veracruz","630641","Mattresses Mattresses Tarima Base Wood Wooden Legs","1","3290","Agencia Tecnica Aduanal Carlos Nouel & Asoc C/Gala","No 10 Arroyo Hondo Viejo Repoblica Dominicana Tel 809-685-96-80 Rnc 101830141 Contacto Carlos Nouel E-Mail"
"Logwin Air Ocean Brazil Logistica","E Despachos Ltda Rua Vieira De Moraes 670 Br 04617-0001 Sao Paulo-Sp-Brazil 55 11 5098-0632Cnpj 45 541 539/0001-96","","Phone Numbers: 551150980632 --- Emails: ","United States","1","Houston, Tx","Veracruz","870850","Drive Kit Drive Kit Wood Declaration Treated Certified","1","284","Logwin Air Ocean Brazil Logistica E Despachos Ltda","Rua Vieira De Moraes 670 Br 04617-0001 Sao Paulo-Sp-Brazil 55 11 5098-0632Cnpj 45 541 539/0001-96"
"Logwin Air Ocean Deutschland Gmbh","Weichertstr 9 Aschaffenburg Germany63741 De814953376 Madeline Hamurculu 49 40 31 97 90-108","","Phone Numbers: 4940319790108 --- Emails: ","United States","1","Houston, Tx","Veracruz","841520","Automotive Components Wood Automotive Components","1","9067","",""
"Lx Pantos Do Brasil Logistica Ltda","1119 Av Marcos Penteado De Ulhoa Roed Office Tambore 22 Andar Cj 2205 06460-040 Barueri","","Phone Numbers: 220506460040 --- Emails: ","United States","1","Houston, Tx","Tampico","830241","Drum Wdw Pwr Drum Pwr Plate Reg Pwr Base Plate Reg Pwr Base Shoe Carrier Guide Plate Assy Reg Pwr Base Plate Assy Reg Pwr Ase Pulley Wdw Reg Ncm Woode Applicable","1","8180","Lx Pantos Do Brasil Logistica Ltda","1119 Av Marcos Penteado De Ulhoa Roed Office Tambore 22 Andar Cj 2205 06460-040 Barueri"
"Machinery Corp","F Guyana Ltd Lot 26 Providence - East Bank E-Mail: Eomp@Macorpgy Com Georgetown","macorpgy.com","Phone Numbers:  --- Emails: Eomp@Macorpgy Com Georgetown","United States","1","Port Everglades, Fl","Puerto Manzanillo","520526","Piece Breakbulk Two Generators Into Generator Catde Mcg Eso Gykxt Generato Cat Crg Mcg Eso Tjpsk Exp Ruc Qtd Ncm Incoterm Dpu Wood Packag Ing Have Been Fumigated Heat Treated Meet Requirements Ispm Con Phone Mobile","0","5499","Machinery Corp","F Guyana Ltd Lot 26 Providence East Bank Lyndon Bentinck"
"Macroex Comercial Importadora E E","Cnpj-Brazil - 31702947000330","","Phone Numbers: 31702947000330 --- Emails: ","United States","1","Houston, Tx","Tampico","700521","Green Float Glass Clear Float Gla End Cap Wood Cristal Flotado Tintex Ristal Flotado Claro Cajas Madera End Cap Vidrio Flotad Laminas Chapa Rectangular Sin Cualquier Otro Trabajo Sin Camada Sorvente Cor Verde Tipo Floa Mexico Cor Incolor Tipo Float Mexico Tot Volume Oss Tal","18","304488","Viminas Vidros Especiais Ltda","Av Ma Rodrigues Ribeiro - 1987 - 2209 Civit Ii - Serra Espirito Santo - B- Cep :29 168-080 - Cnpj: 31 702 94"
"Mahalakshmi Timber Export & Import Pvt Ltd","1-A Purple Square 40 Feet Road Pvs Garden Nanjundapu Ram Road Ramanathapuram Coimbatore 641-045 India Ph +914224502470 Ct M","","Phone Numbers: +914224502470 --- Emails: ","United States","1","Houston, Tx","Veracruz","440500","Gmelina Arborea Piece Wood Roll Gmelina Arborea Codigo Sello Cem","2","23320","Mahalakshmi Timber Export & Import Pvt Ltd","1-A Purple Square 40 Feet Road Pvs Garden Nanjundapu Ram Road Ramanathapuram Coimbatore 641-045 India Ph +914224502470 Ct M"
"Mastercol S A","Avenida Los Frutales 211 Urb Fundo Monterrico Grande - Lima - Peru Ruc 20512217533 Contact Lidia Cabello","","Phone Numbers: 20512217533 --- Emails: ","United States","1","Houston, Tx","Tampico","280300","Carbon Black Tons Carbon Black Vulcan Carbon Black Activated Mineral Big Bags Fcl Big Bags Wood Acordance Nimf Export Ruc Carbon Black Tons Carbon Black Vulcan Carbon Black Activated Mineral Big Bags Fcl Big Bags Wood Acordance Nimf Export Ruc Carbon Black Tons Carbon Black Vulcan Carbon Black Activated Mineral Big Bags Fcl Big Bags Wood Acordance Nimf Export Ruc","6","67980","Mastercol S A","Avenida Los Frutales 211 Urb Fundo Monterrico Grande - Lima - Peru Ruc 20512217533 Contact Lidia Cabello"
"Maverick Tube Corp","2200 West Loop South Ste 800 Montgomery - Houston - Texas - Postal Code 77027 - Usa Te + 1 713-767-4456 - Usaimportdoc","","Phone Numbers: 17137674456 --- Emails: ","United States","1","Houston, Tx","Veracruz","730722","Steel Couplings Steel Couplings Steel Couplings Steel Couplings Steel Couplings Steel Couplings Regulated Wood Has Been Treated Accordance Usda Requirements","6","75456","Tenaris Global Services Usa Usa Import Docs West Loop South","Suite 800 Harris - Houston - Texas Usaimportdocstenaris Com Harris - Houston - Texas -Pc 77027"
"Mex Trade Importadora E Exportadora","Eireli Rua Piranduba 232 Sala 07-10 Andar Bairro Santa Terezinha Itapoa Atn Camila Farias Tel 5547 33216764","","Phone Numbers: 554733216764 --- Emails: ","United States","1","Houston, Tx","Tampico","392039","Polypropylene Film Rolls Pelicula Biax Orientada Polipropileno Blanca Elr Micras Rollos Calidad White Oriented Polypropylene Film Type Elr Quality Rolls Ncm Wooden Processed Wood","1","7760","Mex Trade Importadora E Exportadora","Eireli Rua Piranduba 232 Sala 07-10 Andar Bairro Santa Terezinha Itapoa Atn Camila Farias Tel 5547 33216764"
"Mexican Pottery Desing Corp","Antolin Nin 414 Roosevelt San Juan Puerto Rico00918 Hector Santos 7876344474 Tax Id 660913922","","Phone Numbers: 7876344474 --- Emails: ","United States","1","San Juan, Puerto Rico","Tampico","250830","Clay Pots Clay Pots Tin Figures Stone Granel Clay Flowers Wood Furnitures","1","10300","Ejs Custom House Brokers","Chalets De La Fuente Floridiano St Bldg 24 Apt 2403 Carolina Pr 00987 Edwin Seda Perez Tel 7876428755 7872330165 Esedachboutlook Com"
"Millenium Group","Of P R Inc Road 842 Km 2 5 B O Caimito San Juan Puerto Rico 00927 Ssp 660598710 Tel Y Fax 787 7319999 //","","Phone Numbers: 7877319999 --- Emails: ","United States","1","San Juan, Puerto Rico","Veracruz","871680","Hand Tools Hand Tools General Rake Hand Tools Hand Tools General Example Wood Handles","3","27640","Ajc Logistics Llc","165 Buchanan Office Center Suite 202 Rd 00968 Guaynabo Puerto Rico Email Dtorreseagle-Lo Gistics Com Phone 787-792-0606"
"Mughal Iron And Steel Industires Ltd","31-A Shadman 1 Lahore-54000 Pakistan Ph:+92-42-35960841-43 And Meezan Bank Ltd","","Phone Numbers: +92423596084143 --- Emails: ","United States","1","New Orleans, La","Tampico","847439","Metric Tons Silicom Anganese Size Big Bags Polypropylen Feet Doc Umentary Credit Insu Solid Wood Ckaging Are Totally Free Bark Apparently Free From Live Plant Pests Hipped Board Maersk Pakist Karachi Main Office Floor Bahria Complex Khan Road Karachi Pakistan Port Maersk Phone","30","505638","Mughal Iron And Steel Industires Ltd","31-A Shadman 1 Lahore-54000 Pakistan Ph:+92-42-35960841-43 And Meezan Bank Ltd"
"Mughal Iron And Steel Industries","Ph: 0092553202295","","Phone Numbers: 0092553202295 --- Emails: ","United States","1","Houston, Tx","Tampico","847439","Fcl Fcl Tric Tons Silicomanganese Size Big Bags Polypropylene Feet Fcl Fcl Metric Tons Silicomanganes Size Big Bags Polypr Opylene Eet Equivalente Equivalente Solid Wood Pac Kaging Are Free Bark Apparently Free From Live Plant Pest Shipped Board Days Free Detention Riod Destination Port Lowed Carriers Shipping Agent Pakistan Name Dress Telephone Umber","6","108217","Mughal Iron And Steel Industries","Ph: 0092553202295"
"Myungsung Co Ltd","59 Jajak-Ro 6-Gil Pocheon-Si Gyeonggi-Do Korea Zip 11158 Atn Mr Lee Tax Id 1000572 Tel 82-31-536-8308 Fax 82-31-535-5147","","Phone Numbers: 82315355147, 82315368308 --- Emails: ","United States","1","Houston, Tx","Veracruz","440110","Wood Ciricote Round Logs Cordia Dodecandra Codigo Sello Cem","2","26579","Myungsung Co Ltd","59 Jajak-Ro 6-Gil Pocheon-Si Gyeonggi-Do Korea Zip 11158 Atn Mr Lee Tax Id 1000572 Tel 82-31-536-8308 Fax 82-31-535-5147"
"Next Shipping Logistica Internacion","Rua Jorge Tzaschel No 350- Sala 5 Fazenda -Itajai/Sc - 88301-600 - Brph 55 47 2125 0252","","Phone Numbers: 554721250252 --- Emails: ","United States","1","Houston, Tx","Veracruz","392390","Tarimas Plastico Msku Fac Ncm Mrku Fac Mrku Fac Ncm Caau Fac Ncm Msku Fac Tcku Fac Ncm Wooden Applicable When Woode Tarimas Plastico Msku Fac Ncm Mrku Fac Mrku Fac Ncm Caau Fac Ncm Msku Fac Tcku Fac Ncm Wooden Applicable When Woode Tarimas Plastico Msku Fac Ncm Mrku Fac Mrku Fac Ncm Caau Fac Ncm Msku Fac Tcku Fac Ncm Wooden Applicable When Woode Tarimas Plastico Msku Fac Ncm Mrku Fac Mrku Fac Ncm Caau Fac Ncm Msku Fac Tcku Fac Ncm Wooden Applicable When Woode Tarimas Plastico Msku Fac Ncm Mrku Fac Mrku Fac Ncm Caau Fac Ncm Msku Fac Tcku Fac Ncm Wooden Applicable When Woode Tarimas Plastico Msku Fac Ncm Mrku Fac Mrku Fac Ncm Caau Fac Ncm Msku Fac Tcku Fac Ncm Wooden Applicable When Woode","9","46676","Next Shipping Logistica Internacion Rua Jorge Tzaschel","No 350- Sala 5 Fazenda -Itajai/Sc - 88301-600 - Brcnpj: 20 185 717/ 0001-62 // Ph 55"
"Nicrosol Industria E Comercio De So","Avenida Engenheiro Eusebio Stevaux Jrubatua Cp 04696-000 Brasil Cnpj:52462637 0001 01","","Phone Numbers: 5246263700010 --- Emails: ","United States","1","Houston, Tx","Tampico","252900","Sacks Ton Fluorita Hmt Cpo Ncm Incoterm Cfr Wood Aplicable","1","24072","Nicrosol Industria E Comercio De So","Avenida Engenheiro Eusebio Stevaux Jrubatua Cp 04696-000 Brasil Cnpj:52462637 0001 01"
"Nike Argentina S R L","Suc Uruguay Tax Id# 213240240019 Luis Alberto De Herrera 1248 Torre 1 Office 901 World Trade Center Montevideo","","Phone Numbers: 213240240019 --- Emails: ","United States","1","Houston, Tx","Veracruz","610910","Apparel Invo Ice Vkt Vkt Vkt Vtk Spto Wood Sudu","1","605","Nike Argentina S R L","Suc Uruguay Tax Id# 213240240019 Luis Alberto De Herrera 1248 Torre 1 Office 901 World Trade Center Montevideo"
