"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Set Heavy Industrial Imp/Exp Co Ltd","Neptunus Building B Suite 14F Nanhai Rd Nanshan Shenzhen China@, Neptunus Building B Ste 14F Nanhai Rd Nanshan, Neptunus Building B Ste 14F Nanhai Rd Nanshan Shenzhen China@","","Phone Numbers: 075526435378, 8675526435378200, 8675526435378999 --- Emails: ","China","146","New York/Newark Area, Newark, Nj, Savannah, Ga, Los Angeles, Ca","Shanghai, Pusan","440420, 730830, 761010","Steel Scaffold Frames Aluminum Scaffold Frames, Steel Scaffold Frames Steel Scaffold Frames Aluminum Scaffold Frames Logistics Sunshinet, Steel Scaffold Steel Scaffold Steel Scaffold Aluminum Scaffold Logistics Sunshinet Memimpdocs Valexander","528","5514535","V Alexander & Co Inc, V Alexander Co Inc, V Alexander&Co Inc","6555 Quince Road Suite 201 Memphis Tn 38119 Tel: 901 795-7761, 6555 Quince Road Suite 201 Memphis Tn 38119 Tel: 901 795-7761 Contact: Chris Neely, 6555 Quince Road Suite 201 Memphis Tn 38119 Tel: 901 795-7761 Contact:Chris Neely@@@"
"Servicios Generales Del Oeste","300 Mts Oeste De Rtv Tejar De Cartago Edificio Color Azul Cartago Cr, 300 Mts Oeste De Dekra Rtv Tejar De Cartago Edificio Color Azul Cartago Cr","","Phone Numbers:  --- Emails: ","Costa Rica","139","Port Everglades, Fl, Port Everglades","Bahia De Moin","830242, 281830, 970600","Furniture Outdoors Aluminum Furniture Accesories None, Furniture Outdoors Aluminum Furniture Accesories Furniture Outdoors Aluminum Furniture Accesories Furniture Outdoors Aluminum Furniture Accesories, Furniture Outdoors Aluminum Furniture Accesories None Furniture Outdoors Aluminum Furniture Accesories None Furniture Outdoors Aluminum Furniture Accesories None None","454","634469","Cristian Cordero, Tropitone Furniture","Ph 954 735 9800 Ccordero@Castellefurniture Com 4601 - Ocean Freight, Ph 954 735 9800 Ccordero@Castellefurniture Com, Ph 954 735 9800 Ccordero@Castellefurniture Com 4601 - Ocean Freight Sarasota Fl 34243 Us"
"Ningbo Xiermei Kitchenware Co Ltd","Longshan Cixi Ningbo Zhejiang China","","Phone Numbers:  --- Emails: ","China","135","Long Beach, Ca, New York/Newark Area, Newark, Nj, Miami, Fl","Ningpo, Panama Canal ?C Caribbean, Pusan","210120, 847439, 210690","Aluminum Cookware Unt Sealed Does Any Solid Wood, Aluminum Cookware Sealed Does Contai Any Solid Wood, Aluminum Cookware Ount Sealed Does Any Solid Wood","161","1299581","Oec Miami","9905 Nw 17 Street Suite#107 Miami Fl 33166 Telephone 305-463-7007, 9905 Nw 17 Street Suite # 107 Miami Fl 33126 Telephone 305-463- 7007, 9905 Nw 17 Street Suite#107 Miami Fl 33126 Telephone 305-463-7007"
"Procter & Gamble Manufacturing Mexico S De Rl De Cv","Procter & Gamble Manufacturing Mexico S De Rl De Cv On Behalf Of The Procter & Gamble Distributing Llc 1 Procter & Gamble, Procter & Gamble Manufacturing Mexico S De Rl De Cv On Behalf Of The Procter & Gamble Distributing Llc 1 Procter & Gambleplaza Cincinnati Ohio 45202X, Procter & Gamble Manufacturing Mexico S De Rl De Cv On Behalf Of The Procter & Gamble Distributing Llc 1 Procter & Gamble Plaza Cincinnati Ohio Zip 45202 Usa","","Phone Numbers:  --- Emails: ","Mexico","135","Houston, Tx, New Orleans, La","Veracruz","330720, 170490, 330510","Aerosol Aerosols After Shave Preparation Ncm Aluminum Aerosols Flammable Items Tclu Procter Gamble Manufacturing Mexico Behalf Procter Gamble Distllc, Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosols Butane Class Ems Marine Pollutant Aerosol Aerosols Aluminum Bottle Inbox Aerosols Flammable Isobutane Ems Marine Pollutant Aerosols Aerosols Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Aerosols Deodorant Shampoo Conditioner Capillary Treatment Razor Blades After Shave Preparations Ncm Items Items Items Items Items Items Items Items Items Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Items Uacu Procte, Aerosol Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Items Aerosols Aerosol Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Items Aerosol Aerosol Butane Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Limonene Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Isopentane Class Ems Marine Pollutant Items Aerosol Aerosols Aluminum Bottle Inbox Aerosols Butane Class Ems Marine Pollutant Items Aerosol Aerosols Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Items Aerosols Aerosols Aluminum Bottle Inbox Aerosol Butane Class Ems Marine Pollutant Items Aerosol Aerosols Aluminum Bottle Inbox Aerosol Ethanol Class Ems Marine Pollutant Items Hexamethylindanopyran After Shave Preparations Shampoo Conditioner Capillary Treatment Razor Blades Ncm","225","2384556","Kuehne Nagel S A, Aconcagua S A, Ancla Srl","Leandro N Alem 815 Piso 5 C1001Aad Buenos Aires Argentina Tel Num 54 5556-6200, Esmeralda 920 Piso 7 Oficina 5 Caba Buenos Aires 1048 Argentina C U I T 30-71399800-8 Tel 5276-2640, No Address"
"Royflex Ind Ltd","Rm 1824 Star House 3 Salisbury Rd Tsimshatsui Kowloon Hong Kong Hong Kong","","Phone Numbers:  --- Emails: ","China","134","Oakland, Ca","Yantian","281830, 830140","Brassware Aluminum Decoration Brassware Aluminum Decoration, Brassware Aluminum Decoration Brassware Aluminum Decoration Dheng Masterpieceintl, Aluminum Decoration Brassware Aluminum Decoration Dheng Masterpieceintl","134","666775","Mastrpiece International Ltd, San Pacific International Inc","400 Oyster Point Blvd #410 South San Francisco Ca 94080 Tel#650-244-0646 Fax#650-244-1481, 400 Oyster Point Blvd #410 South San Francisco Ca 94080 Tel#650-244-0646 Fax#650-244-1481 Contact : David Hen, 377 Swift Avenue South San Francisco Ca 94080 Usa Tel#800 223 4438 Fax#650 616 4800"
"Ningbo Uber Aluminum Foil Products Co Ltd","No 101 Huangjiaxiang Road Lanjiang Street Yuyao Zhejiang China, No 101 Huangjiaxiang Road Lanjiang Street Yuyao Zhejiang, No 101 Huangjiaxiang Road Lanjiang Street Yuyao Zhejiang China Tel:0574-62518160 Fax:","","Phone Numbers: 057462518160 --- Emails: ","China","132","Tacoma, Wa, New York/Newark Area, Newark, Nj, Houston, Tx","Ningpo, Kao Hsiung, Pusan","760719, 760200, 790500","Aluminum Foil Aluminum Foil China, Aluminum Foil Pop Sheets Betty Crocker Pre Cut Aluminum Foil Pop Sheets Mail Cpl Dollarama Cpr, Aluminum Foil Roll Betty Crocker Aluminum Foil Roll Mail Cpl Dollarama Cpr","253","2842799","Dollarama L P, Mallory Alexander International Logistics Ny Llc, Same As Consignee","5805 Avenue Royalmount Mont-Royal Quebec H4P 0A1 Canada Email: Traffic@Dollarama Com 1-514-737 1006@@@@, 777 Sunrise Highway Suite 310 Lynbrook Ny 11563, 5805 Avenue Royalmount Mont-Royal Quebec H4P 0A1 Canada 1-514-737 1006 1-514-731-7755"
"Asiatic Agro Industrial Co Ltd","1526-1540 Soi Phatthanakan 48 Phatthanakan Road Phatthanakan Suan Luang Bangkok 10250 Thailand, 1526-1540 Soi Phatthanakan 48 Phatthanakan Road Phatthanakan Suanluang Bangkok 10250 Thailand, 1526-1540 Soi Plattanakarn 48 Pattanakarn Road Suanluang Bangkok 10250 Thailand Bangkok 10250 Th","","Phone Numbers:  --- Emails: ","Thailand","125","New York/Newark Area, Newark, Nj, Los Angeles, Ca, Tacoma, Wa","Kajang, Laem Chabang, Kao Hsiung","200899, 210690, 081190","Country Thailand Processed Food Product Canned Coconut Water Pulp Aluminum Can Size Brand Select, Canned Coconut Water Country Thailand Processed Food Product Canned Coconut Water Pulp Aluminum Can Brand Size, Canned Coconut Water Canned Coconut Water Country Thailand Processed Food Product Canned Coconut Water Pulp Aluminum Can Brand Size Canned Coconut Water Pulp Aluminum Can Brand Size","292","4250895","Tbi Broker S Inc, Grace Foods Canada Inc, Miami International Freight Solutions Llc","Ba Strix Llc 211 E Main Street Ste C Bozeman Mt 59715 T:406-922-6600 F:406-922-6601, 70 West Wilmot Street Tel : 905 886-1002-4 Fax : 905 886-1798 Richmond Hill On L4B 1H8 Ca, 14100 Nw 60Th Ave Miami Lakes Fl 33014 Usa Ph: +1 305 685 0035"
"Tae Chang Corp","87-12 Yuseori-Gil Seonnam-Myeon S Eongju-Gun Kyeong-Buk Korea Tel 0, 87-12 Yuseori-Gil Seonnam-Myeon S Eongju-Gun Kyeong-Buk Korea Tel 0 54-933-2345 Fax 054-931-3554, 87-12 Yuseori-Gil Seonnam-Myeon S Eongju-Gun Kyeong-Buk Korea Tel 054-933-2345 Fax 054-9","","Phone Numbers: 0549332345, 0549313554, 054931399999 --- Emails: ","Republic Of Korea","119","Los Angeles, Ca, Long Beach, Ca, New York/Newark Area, Newark, Nj","Pusan, Kwangyang","870870, 281830","Aluminum Rims, Aluminum Wheels, Aluminum","127","614770","Tc Wheels Corp, Impex Gls Inc, David Vanhorn","1944 S Grove Ave Ontario Ca 91761 Usa Tel 1-310-872-8088 Mr Eddi, 19440 S Dominguez Hills Drive Ra Ncho Dominguez Ca 90220 Tel 310-63 8-1705 Fax 310-638-1709 M 90220, 1944 S Grove Ave Ontario Ca9 1761 Usa Tel 1-310-872-8088 Mr Eddie Chang"
"Brantingham Manufacturing Far East Ltd Taiwan Branch","H K 3F No 115 Chung Cheng Road Sec 1 Taipei Taiwan","","Phone Numbers:  --- Emails: ","Taiwan","118","New York/Newark Area, Newark, Nj, New York/Newark","Kao Hsiung, Panama Canal ?C Caribbean, Hong Kong","281830, 740322, 720421","Aluminum Bronze Aluminum Bronze Bags, Aluminum Aluminum Bronze Bags, Aluminum Aluminum Bronze Stainless Steel Bags","245","2742218","Karr Ellis","1975 Linden Blvd Suite 205 Elmont Ny 11003 Usa Tel: 347 632 1500 Fax: 516 285 4131"
"Unience Co Ltd","46 Gwahaksaneop 1-Ro Oksan-Myeon Heungdeok-Gu Cheongju-Si Chungcheo Ngbuk-Do 28122 South Korea Tel82, 46 Gwahaksaneop 1-Ro Oksan-Myeon Cheongwon-Gun Chungcheongbuk-Do 363-011 South Korea, 46 Gwahaksaneop 1-Ro Oksan-Myeon Heungdeok-Gu Cheongju-Si Chungche Ongbuk-Do 28122 South Korea Tel82","","Phone Numbers: +82432190010, +82432167930, 82432190010 --- Emails: ","Republic Of Korea","116","Savannah, Ga, New York/Newark Area, Newark, Nj, Long Beach, Ca","Pusan, Port Bustamante, Kwangyang","210420, 760612, 847981","Alfrex Aluminum Composite Panel, Alfrex Aluminum Composite Panelalfrex Aluminum Composite Panel, Alfrex Aluminum Composite Panelalfrex Aluminum Composite Panelalfrex Aluminum Composite Panel","397","4149712","Alfrex Llc, Alfrex Inc, Island Exterior Fabricators Llc","943 Gainesville Hwy Building 100-4 000 Buford Ga 30518 United States Tel 1 470 589 7449 Email Ashle, 943 Gainesville Hwy Building 100 Suite 4000 Buford Ga 30518 United States Tel +1 470 589 7449, 943 Gainesville Hwy Building 100-4 000 Buford Ga 30518 United States Tel 1 470 589 7449 Email Jaden"
"Everest Automotive Shpk","Bulevardi Blu Nr 544 Kamza Tel:+355692322022 Nipt: M11614002E Automotive@Everest Al Tirane Albania, Bulevardi Blu Nr 544 Kamza Tirana Albania Tel:+355 69 23 22 022 E-Mail: Automotive@Everest Al, Bulevardi Blu Nr 544 Kamza Tirana Albania Tel:+355692322022 Automotive@Everest Al Nipt:M11614002E","everest.al, everest.al.tirane, everest.al.nipt","Phone Numbers: +355692322022 --- Emails: Automotive@Everest Al, M11614002E Automotive@Everest Al Tirane, +355692322022 Automotive@Everest Al Nipt","Albania","116","New York/Newark Area, Newark, Nj, Norfolk, Va","Piraieus, Barcelona","841520, 441520, 842951","Aluminum Automotive Components Aluminum Automotive Components, Aluminum Automotive Components, Aluminum Automotive Components Aluminum Automotive Components Aluminum Automotive Components","131","2081164","Ascent Global Logistics","3030 Nw Expressway Ste 234 Oklahoma City Ok 73112 Usa Tel: 4059495457 David Lubeskie@Ascentgl Com, 3030 Nw Expressway Ste 234 Oklahomacity Ok 73112 Usa Tel: 4059495457 E-Mail: David Lubeskie@Ascentgl Com, 3030 Nw Expressway Ste 234 Oklahoma City Ok 73112 Usa Tel: 4059495457 E-Mail: David Lubeskie@Ascentgl Com"
"Grandee Trade Co Ltd","Room A 15/F Teda Building 87 Wing Lok Street Sheung Wan Hong Kong, Flat 6 8/F Foon Yan House Tung Yan Court 68 Yiu Hing Road Sai Wan Ho Hong Kong","","Phone Numbers:  --- Emails: ","China","107","New York/Newark Area, Newark, Nj, Long Beach, Ca, Miami, Fl","Ningpo, Pusan","650510, 551332, 848220","Aluminum Cookware Gdim Imusa Sealed Does Any Solid Wood, Aluminum Cookware Sea Led Does Any Solid Wood, Aluminum Cookware Tortilla Warmer Gdim Imusa Coun Sealed Does Solid Wood","121","953204","Oec Miami","9905 Nw 17 Street Suite # 107 Miami Fl 33126 Telephone 305-463- 7007, 9905 N W 17Th Street Suite #107 Miami Fl 33172 Tel:305-463-7007, 9905 Nw 17 Street Suite # 107 Miami Fl 33126 Telephone: 305-463- 7007"
"P Chhotalal Manufacturers","And Exporters 46 - 49 Silver Industrial Estate Bhimpore Daman U T -396210 India, And Exporters 46 - 49 Silver Industrial Estate Bhimpore Daman U T -396210, And Exporters 46 - 49 Silver Industrial Estate Bhimpore","","Phone Numbers:  --- Emails: ","India","107","Norfolk, Va, New York/Newark Area, Newark, Nj","Jawaharlal Nehru, Barcelona","761210, 392330, 392390","Only Eighteen Only Exp Aluminum Collapsible Tubes Printed Aluminium Collapsible Tubes Fitted Caps Bill Ddc Acd Carge Charges Discharge Port Agent Cma Cgm America Llc Lake Wright Drive Norfolk United States, Only Eighteen Only Exp Aluminum Collapsible Tubes Printed Aluminium Collapsible Tubes Fitted Caps Shipping Bill Ddc Acd Carge Charges Discharge Port Agent Cma Cgm America Llc Lake Wright Drive Norfolk United States, Only Forty Only Exp Aluminum Collapsible Tubes Printed Aluminium Collapsible Tubes Fitted Caps Bill Ddc Acd Carge Charges","107","843907","Jade International Georgetown, Xpo Global Logistics, Ch Robinson","Building Bay 102 Folcroft West Business Park Folcroft Pa 19032, 1325 Donaldson Highway Suite 11B Erlanger Ky 41018 Usa Ph 859-282-8954, 7261 Engle Road Suite 400 Middleburg Heights Ohio 44130 Phone :440-234-7811Fax:440-234-3685"
"Min Shian Industrial Company","5F No 142 Sec 2 Chengde Rd Datong Dist 10359 Taipei Taiwan R O C, 5F No 142 Sec 2 Chengde Rd Datong Dist 103 Taipei Taiwan R O C T El: 886-2-2557-1118 Taipei Cn, 5F No 142 Sec 2 Chengde Rd Datong Dist 10359 Taipei Taiwan","","Phone Numbers: 886225571118, 886225573969 --- Emails: ","China","105","Seattle, Wa, Tacoma, Wa, Los Angeles, Ca","Xiamen, Pusan, Kao Hsiung","760421, 870870, 830241","Aluminum Alloy Wheels Wood Final Destination Kal Tire Warehouse Progress Way Chilliwack Attn Joshua Rose, Aluminum Alloy Wheels Wood, Aluminum Wheels","135","1183004","Kal Tire Inc, Mw Company, Mw Company Llc","Warehouse Manager 43850 Progress Way Chilliwack B C V2R 0C3 Tel: 604-701-6203 Fax: 604-701-6204, Mr Dave Schmidt 1540 Kalamalka Lake Rd Vernon Bc V1T 6V2 Tel: 250-541-3735 Fax:250-542-1218, Lax-Dc01 12601 Industry St Garden Grove Ca 92841 Tel: 816-895-7510 Attn: Mr Vincent Wong"
"Fabricas Monterrey Sa De Cv","Ave Alfonso Reyes #2239 Col 15 De Mayo Larralde Monterrey N L M Xico C P 64450 Rfc Fmo840702R81, Ave Alfonso Reyes 2239 Col 15 De Mayo Larralde Monterrey N L M Xico C P 64450 Rfc Fmo840702R81, Ave Alfonso Reyes 2239 Col 15 De Mayo Larralde Monterrey N L M Xico C P 64450","","Phone Numbers:  --- Emails: ","Mexico","100","Houston, Tx, San Juan, Puerto Rico","Veracruz, Cartagena, Tampico","760200, 830990","Aluminum Scrap, Aluminum Scrap Aluminum Scrap, Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap Aluminum Scrap","1289","13991249","Teknik Aluminyum San A S, Teknik Aluminyum Sanayi Anonim, Biewer Industrie Gmbh","Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id: 0836002792900028 Ctc: Alper Oksuz +90 282 674 5151, Velimese Osb Mah 6 Yanyol Cd 40/1 Ergene Tekirdag 59930 Turkey Tax Id 0836002792900028 Ctc Alper Oksuz +90 282 674 5151, Sirketi Corlu Habrikasi Subesi Velimese Osb Mah 6 Yanyol Cd No:40/1 Ergene Tekirdag 59930 Turkey Tax Id: 0836002792900028"
"China Precision Diecasting Inc","No 74 Kwang Fu Rd Sec 2 San Chung City New Taipei Taiwan R O C, No 74 Sec 2 Kwang Fu Road San Chung District New Taipei City 24158 Taiwan R O C, No 74 Sec 2 Kwang Fu Road San Chung District New Taipei City 24158 Taiwan R O C Tel: 02 29958157 Fax: 02 29997637","","Phone Numbers: 0229958157, 0229997637 --- Emails: ","Taiwan","100","Los Angeles, Ca, Tacoma, Wa","Chi Lung, Kao Hsiung, Taipei","847329, 761520, 760200","Aluminum Diecasting Cover Waterpump Mach Cam Adjuster Alumn, Aluminum Diecasting Cover Oil Pump Oil Pan Mach, Aluminum Diecasting Cover Waterpump Mach Declared","101","309403","Superior Brokerage Services Inc","1700 Wynne Ave St Paul Mn 55108 Polarisarrivalssbs-Intl Com Ctc Imports Phn 651 256 1555, 1700 Wynne Ave St Paul Mn 55108 Emailpolarisarrivalssbs-Intl Com Ctc Imports Phn 651 256 1555, 1700 Wynne Avest Paul Mn 55108 Polarisarrivals Sbs-Intl Com Ctc: Imports"
"Novelis Korea Limited","23Rd Floor 10 Tongil-Ro Jung-Gu Seoul Korea 04527, 23Rd Floor 10 Tongil-Ro Jung-Gu Seoul Korea 04527 04527, 23Rd Floor 10 Tongilro Junggu Seoulkorea 04527 04527","","Phone Numbers: 0452704527 --- Emails: ","Republic Of Korea","97","Long Beach, Ca, Seattle, Wa, Los Angeles, Ca","Pusan, Kwangyang","761090, 902230, 761699","Aluminum Sheet, Aluminum Sheets, Aluminum Alloy Rect Plates Etc Over Aluminium Bodystock Quantity","618","8649687","1 Livingston International 670 Young St Tonawanda Ny 14150 Us A, 1 Livingston International, 1 Kuehne Nagel Inc","Ctc Service Delivery Team 06 Te L 716-807-3276, 4100 North Commerce Drive East Point Ga 30344 United States Brittney Ausborn Novelis Atlkat@Ku 30344, 670 Young St Tonawanda Ny 14150 Usa Ctc Service Delivery Team 06 Tel 716-807-3276"
"Finkelstein Metals Ltd","Hazait St 1 Alon Tavor Industrial Zone Afula Elite Tel 97248722547 Fax 97248720288 Israel, Hazait St 1 Alon Tavor Industrial Zone Afula 1811102 Israel, 1 Hazait St Alon Tavor Industrial Zone Afula Elite Israel","","Phone Numbers: 97248720288, 97248722547 --- Emails: ","Israel","95","New York/Newark Area, Newark, Nj, New York/Newark","Haifa, Halifax, Ns","740321, 740729, 360464","Copper Zinc Base Alloys Brass Unw Brass Rod Copper Zinc Base Alloys Brass Unw Aluminum Bronze Rods Brass Rod, Copper Zinc Base Alloys Brass Unw Brass Rod Aluminum Bronze Rods Copper Zinc Base Alloys Brass Unw Brass Rod Aluminum Bronze Rods, Copper Zinc Base Alloys Brass Unw Brass Rod Bronze Bars Aluminum Bronze Rods","403","5660526","Anker International Llc, Fts International Express, Finkelstein Metals Usa Inc","1640 Stone Ridge Drive Stone Mountain Ga 30083 Phone +1 678-735-5140 E-Fax +1 954-416-6135, 840 Mark St Elk Grove Village Il 60007 Usa Tel 6306940644 Mail Chicagousersfts Com Attn Anthony Singvongsa, 4561 Greer Circle Suite 200 Stone Mountain Ga 30084 Phone +1 678-735-5140 E-Fax +1 954-416-6135"
"Rio Tinto Alcan Inc","Plant Kitimat 1 Smelter Site Road Kitimat Bc Ca V8C 2H2, 400-1190 Avenue Des Canadiens-De-Montreal Montreal Quebec H3B 0E3 Tax Id 100119213 Tel: 514-848-1851, 400-1190 Avenue Des Canadiens-De-Montreal Montreal Quebec H3B 0E3 Tax Id 100119213 Tel 514-848-1851","","Phone Numbers: 5148481851 --- Emails: ","Canada","92","Seattle, Wa, Los Angeles, Ca, Long Beach, Ca","Kitimat, Bc, Vancouver, Bc, Fox River, Que","720610, 760120, 760200","Aluminum Ingots, Aluminum Extrusion Ingot Por Sum, Aluminum Extrusion Ingot","100","229803352","Hydro Precision Tubing Suzhou Co Ltd, Henry Bath B V Waalhaven Zuidzijde, C Steinweg Handelsveem B V","236 Songbei Road Suzhou 215024 China Vat: 91320594756431580B++, 21 3089 Jh Rotterdam Port No 2235 F: Rotterdam Nl 3089 31102831016, 21 3089 Jh Rotterdam Port No 2235 F: Rotterdam Nl 3089 Revien Mohan 31102831016"
"Zhejiang Jinfei Kaida Wheel Co Ltd","No 800 South Xianhua Street Jinhua Tel 0579-82239712, No 800 South Xianhua Street Jinhua Zhejiang China, No 800 South Xianhua Street 321001 Jinhua","","Phone Numbers: 057982239712 --- Emails: ","China","92","Long Beach, Ca, Savannah, Ga, Los Angeles, Ca","Ningpo, Pusan","760421, 870870, 731815","Aluminum Alloy Wheels, Aluminum Alloy Wheels Accessories, Aluminum Alloy Wheels Final Destination Lilburn","113","1042929","Quartz Logistics Inc, Flexport Customer Llc, Quartz Logisticsinc","780 S Nogales Street Suite D City Of Industry Ca 91748 United States, 760 Market Steet Floor 8 San Francisco Ca 94102 Flexport Brokers@Flexport Com, 780 S Nogales Street Suite D City Of Industry Ca 91748 Usa Tel 1-626-606-2001 Fax"
