"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Grand Wood Vietnam Co Ltd","Land Plot No 36 Sheet Map Number 18 Ward 1 Hoi Nghia Commune Tan Uyen Town Binh Duong Province Tel: 0650-3648083/085 Fax: #, Tax C Ode: 3702387339 Land Lot No 370 Sheet Map Number 18 Quarter 1 Hoi Nghia Ward Tan, Land Plot No 36 Sheet Map Number 18 Ward 1 Hoi Nghia Commune Tan Uyen Town Binh Duong Province Tel: 0650-3648083/085 #","","Phone Numbers: 3702387339, 06503648083, 02743648083 --- Emails: ","Vietnam","431","Norfolk, Va, Tampa, Fl, Houston, Tx","Singapore, Vung Tau, Port Redon","940360, 940169, 940350","Wooden Furniture Chairs Tables Reference Type Abt, Wooden Furniture Chairs Tables, Wooden Furniture Tbr Product Purchase Complies Epa Cfr Formaldehyde Standards Composite Wood Act Title Act Tsca","450","5055202","Ashleyfurniture Industries Inc, Rooms To Go Customs House Broker, Rooms To Go","Attn : International Division One Ashley Way Arcadia Wisconsin 54612 Usa, 11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136 Customs@Roomstogo Com, 11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136"
"Mori Shige Co Ltd","Dt 744 St An Tay Ward Ben Cat Dist Binh Duong Province Viet Nam Tel:0274-3580280 Fax:0274-3580282, Dt 744 St An Tay Ward Ben Cat Dis Binh Duong Province Viet Nam Tel:0274-3580280 Fax:0274-35802, Dt 744 St An Tay Ward Ben Cat Dist Binh Duong Province Viet Nam Tel:0274 3580280","","Phone Numbers: 02743580280, 02743580282, 84650580278 --- Emails: ","Vietnam","410","Tampa, Fl, Savannah, Ga, Houston, Tx","Port Redon, Vung Tau, Xiamen","940360, 090300, 940350","Wooden Furniture Tbr All Waterservice Declares That Solid Wood, Wooden Furniture Jcs All Water Service Decla Res That Solid Wood Mate Rial, Wooden Furniture Tbr All Waterservice Declares That Solid Wood Pac King","562","4447808","Rooms To Go Customs House Broker, Rooms To Go, Rtg Furniture Corp","11540 Highway 92 East Seffner Fl 33584 Attn: Nisha Sevilla Tel:813-635-3136 Fax:813-621-0173, Customs House Broker 11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136, 11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136 Customs@Roomstogo Com"
"Pt Integra Indocabinet Tbk Jl Raya Industri","No 678 Betro Sedati Tax Id : 01 497 306 9-641 000 Sidoarjo Indo, No 678 Betro Sedati Sidoarjo 61253 Indonesia Tax Id: 01 497 306 9-641 000, No 678 Betro Sedati Sidoarjo 61253 Indonesia Tax Id 01 497 306 9-641 000","","Phone Numbers: 014973069641000, 0318910434 --- Emails: ","Indonesia","404","Los Angeles, Ca, New York/Newark Area, Newark, Nj, Long Beach, Ca","Singapore, Kao Hsiung, Yantian","940360, 940370, 940350","Wooden Furniture, Furniture Wesley Accent Console Applicable Costco Cpsia Url Www Costcocpsia, Furniture","899","6478100","Flexsteel Industries Inc, A America Inc, Eviva Llc","385 Bell Street Dubuque Ia United States 52001, 1045 12Th Ave Nw Suite F4 Issaquah Wa United States 98027, 800 Milwaukee Ave N Algona Wa United States 98001"
"Pt Interkraft","Jalan Rajawali Industri Desa Betro Kecamatan Sedati Npwp : 02 102 440 1-641 000 Sidoarjo Jt In, Jalan Rajawali Industri Desa Betro Kecamatan Sedati Sidoar Npwp: 02 102 440 1-641 000, Jalan Rajawali Industri Desa Betro Kecamatan Sedati Sidoarjo 61253 Jawa Timur Indonesia Npwp: 02 102 440 1-641 000","","Phone Numbers: 021024401641000 --- Emails: ","Taiwan","402","Los Angeles, Ca, Oakland, Ca, Long Beach, Ca","Kao Hsiung, Xiamen, Singapore","940350, 940360, 940390","Wooden Bedroom Furniture, Wooden Furniture, Wooden Bedroom Furniturewooden Bedroom Furniture","1050","5459202","Alpine Furniture Inc, Origins By Alpine Llc, Mohawk Global Logistics","2736 Mccone Avenue Hayward Ca United States 94545, 15640 Hellman Avenue Chino Ca United States 91710, 220 Fernwood Ave Edison Nj United States 08837"
"Nhat Minh Wood Production Trade Co Ltd","Address No 252 253 254 255 256 Parcel Of Land D5 Map Binh Phuoc B Quarter Binh Chuan Town Thuan, Address No 252 253 254 255 256 Parcel Of Land D5 Map Binh Phuoc B Quarter Binh Chuan, No 252 253 254 255 256 Parcel Of Land D5 Map Binh Phuoc B Quarter Binh Chuan Town Thuan An","","Phone Numbers: 252253254255256, 2522532542552 --- Emails: ","Vietnam","402","Charleston, Sc, New York/Newark Area, Newark, Nj, Long Beach, Ca","Vung Tau, Shanghai, Port Redon","940360, 940350, 017880","Wooden Furniture, Wooden Furniture Wooden Furniture, Furniture Wooden Furniture","629","2354977","Jofran Inc, Jofran Sales Inc, Cabinet Bed Inc","One Jofran Way Norfolk Ma 02056 Attention Arrivalnoticejofran Com, One Jofran Way Norfolk Ma 02056 Attention: Arrivalnotice@Jofran Com, One Jofran Way Norfolk Ma 02056 Usa Attention Arrivalnoticejofran Com"
"Pt Jawa Lily Furniture","Jl Raya Sukapura Desa Sepuh Gembol Kec Wonomerto Kab Npwp : 72 143 726 7-602 000 Probolinggo J, Jl Raya Sukapura Desa Sepuh Gembol Kec Wonomerto Kab Npwp : 72 143 726 7-602 000 Probolinggo Jt, Raya Sukapura Desa Sepuh Gembol Kec Wonomerto Kab Probolinggo Jawa Timur - Indonesia 67253 Npwp : 72 143 726 7-602 000","","Phone Numbers: 721437267602000, 6725367253 --- Emails: Pt Javaf@Gmail Com","Indonesia","401","Los Angeles, Ca, Long Beach, Ca, Tacoma, Wa","Kao Hsiung, Singapore, Hong Kong","940360, 940370","Wooden Furniture, Wooden Furniturewooden Furniture, Wooden Furniturewooden Furniturewooden Furniture","846","5282844","Apex Maritime Co Inc, Kerry Apex Sfo, Sunny Designs Inc","577 Airport Blvd Suite 800 Burlingame Ca United States 94010, 877 Mahler Rd 2Nd Floor Burlingame Ca United States 94010, 8949 Buffalo Avenue Rancho Cucamonga Ca United States 91730"
"Jiaxing Hengyu Co Ltd","1188 East Changsheng Road Jiaxing 314001 China Tel0573-83910900, 1188 East Changsheng Road Jiaxing 314001China Tel0573-83910900 Fax0573-83910900, 1188 East Changsheng Road Jiaxing 314001 China Tel0573-83910900 Fax0573-83910900","hanamint-cn.com","Phone Numbers: 057383910900, 8657383910841, 057383910900999 --- Emails: Rola@Hanamint-Cn Com, Tel=86-573-83910841 Email=Rola@Hanamint-Cn Com","China","384","Los Angeles, Ca, New York/Newark Area, Newark, Nj, Wilmington, Nc","Shanghai, Ningpo, Pusan","940390, 940171, 940370","Metal Furniture Nesoi Cast Aluminum Patio Furniture Wood Jill Hanamint, Seats Metal Frames Except Upholstered Cast Aluminum Patio Furniture Wood, Metal Furniture Nesoi Cast Aluminum Patio Furniture Wood Jill Hanamin","543","2089864","Hanamint Corp, Gulfstream Shippers Association Llc, Klear Now","Inc 8010 Thorndike Road Greensboro Nc 27409 Tel336-855-9141 Fax336-855-8482, Inc 8010 Thorndike Road Greensboro Nc 27409 Tel336-855-9141 Fax336-855-8482 Emailkgunter, 5775 N Sam Houston Pkwy W Suite 150 Houston Tx 77086 Fax:281-587-0435"
"Hup Chong Furniture Sdn Bhd","Pt 1652 Batu 51/4 Jalan Kapar 41400 Klang Selangor Darul Ehsan Malaysia Tel: 603-32915001 Fax; 603-32904231, Pt 1652 Batu 5 1/4 Jalan Kapar 41400 Klang Selangor Darul Ehsan Malaysia Fax No: 603-3291 4231 3290 4231, Pt 1652 Batu 5 1/4 Jalan Kapar 41400 Klang Selangor Darul Ehsan Malaysia Fax No: 603-3291 4231","","Phone Numbers: 60332915001, 60332904231, 603329142313290 --- Emails: ","Malaysia","381","Los Angeles, Ca, New York/Newark Area, Newark, Nj, Oakland, Ca","Kajang, Kao Hsiung, Singapore","940350, 291211, 262060","Bedroom Furniture Stow Bedroom Furniture Does Any Solid Wood Compliant Epa Cfr Tsca Requirements Formaldehyde, Bedroom Furniture Bedroom Furniture Stow Bedroom Furniture Does Any Solid Wood Compliant Epa Cfr Tsca Requirements Formaldehyde, Bedroom Furniture Bedroom Furniture Does Any Solid Wood Compliant Epa Cfr Tsca Requirements Formaldehyde","919","4767787","W J Byrnes & Co Of Los Angeles Inc, Coaster Co, Ups Supply Chain Solutions","8723 Bellanca Ave Building A Los Angeles Ca 90045 Tel: 310-258-8420 Fax: 310-258-8430, 8723 Bellanca Ave Building A Los Angeles Ca 90045 Tel: 310-258-8420, 8723 Bellanca Ave Building A Los Angeles Ca 90045 Tel: 310-258-8420 Fax: 310-258-8430Attn : Christy Pratt"
"Key Bay Furniture Co Ltd","Binh Chanh Quarter Khanh Binh Ward Tan Uyen Binh Duong Vietnam +84 798590888, Binh Chanh Quarter Khanh Binh Ward Tan Uyen Binh Duong Vietnam +84 798590888 Postal Code : 75000, Binh Chanh Quarter Khanh Binh Ward Tan Uyen Binh Duong Vietnam 84 798 590888 Postal Code 75000 084","","Phone Numbers: +84798590888, 84798590888, 8479859088808 --- Emails: ","Vietnam","367","Los Angeles, Ca, Houston, Tx, Savannah, Ga","Vung Tau, Port Redon, Yantian","940161, 940140, 940370","Home Furniture Sofa Mci Solid Wood, Home Furniture Sofa, Fwdr Cnee Home Furniture Sofa Declared Solid Wood Imports Afwonline","598","3229576","Rooms To Go Customs House Broker, Rooms To Go, Haynes Furniture Company","11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136 Customs@Roomstogo Com, 11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136, Customs House Broker 11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136"
"Politorno Moveis Ltda","Rod Br 470-Km 203 3 Distrito D Ph: 55 54 3458-1445, Rod Br 470 Km 203 3 Distrito T Ph 555434581445 - Contact: Ce, Rod Br 470-Km 203 3 Distrito De Tuiuty Bento Goncalves Brasil Ph 55 54 3458-1445 Cnpj 90 236 621/0001-61","","Phone Numbers: 555434581445, 555434581300, 203395710000 --- Emails: ","Brazil","359","Houston, Tx, Port Everglades, Fl, San Juan, Puerto Rico","Rio Grande, Cartagena, Port Bustamante","940360, 940350, 830400","Containingwith Units Wooden Furniture Commercial Ncm Naladi Due Ruc Agreement Wooden Notapplicable, Containingwith Units Wooden Furniture Commercial Ncm Naladi Ruc Shipped Board Agreement Wooden Notapplicable Cont Contact Cesar Nepomuceno Cont Consignee Contact Carlos Rafael Falcon Phone Cfalcon Boahaus, Said Containingwith Units Wooden Furniture Commercial Ncm Naladi Ruc Shipped Board Agreement Wooden Notapplicable Cont Contact Cesar Nepomuceno Cont Consignee Contact Carlos Rafael Falcon Phone Cfalcon Boahaus","835","8125784","Dms America, Dms America Llc, Boahaus / Premium Eagle Logistics Llc","Houston Texas 77032, E-Mail Ftn_Hou_Brokeragefedex Com, 1611 Nw 84Th Avenue Doral Florida 33126 / Estados Unidos Phone: +1 305 593-7844 Extension"
"Kim Huy Co Ltd","27/3 Dt-743 St Thuan An Dist Binh Duong Province Vietnam Tel: 0274 3659287 9 Fax: 0274 3659286, 27/3 Dt-743 St Thuan An Dist Binh Duong Province Vietnam Tel: 0274 3659287-9 Fax: 0274 36592, 27 3 Dt-743 St Thuan An Dist Binh Duong Province Vietnam Tel 0274 36592879","","Phone Numbers: 027436592879, 02743659286, 02743659287 --- Emails: ","Vietnam","358","Los Angeles, Ca, Long Beach, Ca, New York/Newark Area, Newark, Nj","Vung Tau, Kao Hsiung, Hong Kong","940350, 940161, 940370","Wooden Bedroom Furniture Except Seats Wooden Furniture Provided Reference Only Carrier Shall Liable Any Dispute Between Merchants, Wooden Furniture Hkh Hkh Hkh Dresser Dresser Top Night Stand Chest Ontains Solid Wood, Wooden Furniture Bed Dresser Dresser Top Night Stand Est Solid Wood","1012","5694646","Acme Furniture Industrial Inc, Crown Mark Inc, Acme Furniture Industrial Inc Ga Branch","4193 Eagle Hill Dr Ste 103 High Point Nc 27265 Tel# 336-841-4158 Fax# 336-841-1266, 10881 S Sam Houston Pkwy W Houston Tel: 832-295-9500; Fax: 832 295 959, 18895 E Arenth Ave City Of Industry Ca 91748 Tel : 626-964-3456 Fax : 626-964-3939"
"Duc Thanh Co Ltd","Lot No 1250 Map No 31 Tan Binh Q Tan Hiep Ward Tan Uyen Town Binh Tax Code:3702281808 Trade Register, Lot No 1250 Map No 31 Tan Binh Quarter Tan Hiep Ward Tanuyen Town Binh Duong Viet Nam Tel: 84-650-3582848, Lot No 1250 Map No 31 Tan Binh Quarter Tan Hiep Ward Tan Uyen Town Binh Duong Viet Nam Tel: 84-650-3582848 #","","Phone Numbers: 846503582848, 8402743639522, 3702281808 --- Emails: ","Vietnam","332","Charleston, Sc, Savannah, Ga, Tampa, Fl","Port Redon, Vung Tau, Xiamen","940360, 370228, 847490","Wooden Furniture King Bed Ueen Bed Certify That Does Ntains Solid Wood Terial Product Complies Tsca Title Formaldehyde Freigh Original Bill, Wooden Furniture Customer, Wooden Furniture Headboard Footboard Faa","600","3777513","Rooms To Go, Rooms To Go Customs House Broker, Asf Global Llc","11540 Hwy 92 East Seffner Fl 33584 Phone: 813-635-3136 Customs@Roomstogo Com, Customs House Broker - Nisha Sevill11540 Highway 92 East Seffner Fl 3 Tel: 813-635-3136/ Fax: 813-621-017, 874 Walt Miller Dr Ste 100 Mt Pleasant Sc 29464 Tel: 843 628 2644 Fax: 843 628 1206"
"Anvifu Co Ltd","Street 2 Lot B2-20 21 Tan Dong Hiep B Industrial Park Di An Binh Duong Province Vietnam Tel +84 274 374 1288, Street 2 Lot B2-20 21 Tan Dong Hiep B Industrial Park Di An Binh Duong Province Vietnam Tel  274 374 1288, Street 2 Lot B2-20 21 Tan Dong Hie P B Industrial Park Di An Binh Duo Ng Province Vietnam Tel= +84 274 3 74 1288","","Phone Numbers: +842743741288, 2743741288 --- Emails: ","Vietnam","324","New York/Newark Area, Newark, Nj, Charleston, Sc, New York, Ny","Vung Tau","940360, 940350, 940169","Wooden Furniture According Proforma Fob Hochiminh Port Hscode, Wooden Furniture According Proforma Fob Hochiminh Port Hscode Wooden Furniture According Proforma Fob Hochiminh Port Hscode, Wooden Furniture According Proforma Mmny Fob Hochiminh Port Hscode","358","2199015","Jofran Sales Inc, Gulfstream Shippers Association Ll","One Jofran Way Norfolk Ma 02056 Usa Arrivalnoticejofran Com, One Jofran Way Norfolk Ma 02056 United States Attention Arrivalnoticejofran Com, 215 Church St Nw Lenoir North Carolina 28645 United States Tel= 828 850 2360 Email= Mike@Shipgulfstream Com"
"Pt Domusindo Perdana","Jl Wicaksana Desa Gunung Gangsir Beji Npwp : 01 453 922 5-651 000 Pasuruan Indon, Jalan Wicaksana Ds Gunung Gangsir Kec Beji Kab Pasuruan Indonesia Npwp 01 453 922 5-651 000, Jl Wicaksana Ds Gunung Gangsir Kec Beji Kab Pasuruan Indonesia Npwp : 01 453 922 5-651 000","","Phone Numbers: 014539225651000, 014539225651, 62343656167 --- Emails: ","Indonesia","286","Los Angeles, Ca, Long Beach, Ca, Tacoma, Wa","Singapore, Shanghai, Kao Hsiung","940350, 940370, 290719","Various Home Furniture Bedroom From Wood, Wooden Bedroom Furniture Except Seats Units Various Home Furniture Bedroom From Wood, Various Household Furniture Accessories","840","4493261","Modus Furniture International, C M S Co, Expeditors International Of Washing","Attn Taunie Cable Pillowkingdomschayer Com 3839 Newport Street, 5410 Mc Connell Avenue Los Angeles Ca 90066 U S A, 6005 Freeport Avenue Suite 102 Memphis Tn United States 38141"
"Rk Resources Co Ltd","No 80 Group 14 Dong So Hamlet L Tel: 84-0274-3534556 Fax: 84 0274 3534901, No 80 Group 14 Dong So Hamlet L Bau Bang District Binh Duong Provi Tel: 84-0274-3534556, No 80 Group 14 Dong So Hamlet Lai Uyen Commune Bau Bang District Binh Duong Province Vietnam Tel:84 650 3534556 9","","Phone Numbers: 8402743534556, 8402743534901, 8465035345569 --- Emails: ","Vietnam","282","Houston, Tx, Charleston, Sc, Los Angeles, Ca","Xiamen, Vung Tau, Yantian","940360, 940350, 847439","Wooden Furniture Furniture Furniture Acknowl Edge Shipmen Solid Wood Pack Ing Ship Forn, Wooden Furniture Furniture Furniture Acknowl Edge Shipmen Solid Wood Pack Ing Ship Forn Txwooden Furniture Furniture Furniture Acknowl Edge Shipmen Solid Wood Pack Ing Ship Forn Txwooden Furniture Furniture Furniture Acknowl Edge Shipmen Solid Wood Pack Ing Ship Forn Txwooden Furniture Furniture Furniture Acknowl Edge Shipmen Solid Wood Pack Ing Ship Forn Txwooden Furniture Furniture Furniture Acknowl Edge Shipmen Solid Wood Pack Ing Ship Forn, Wooden Furniture Furniture Urniture Acknowledge Shipm Ent Solid Wood Cking Ship Rney","1301","5473142","Ascent Global Logistics, Flexport Customs Llc, A N Deringer Inc","100 E Royal Lane St 224 Irving Tx 75039 Attn: Ss@Ascentgl Com, 760 Market Street Floor 8 San Francisco Ca 94102 Flexport Brokers@Flexport Com, 2575 Penny Road High Point Nc 27265 Contact: Kenneth Hulin"
"Artemobili Moveis Ltda","Av Imperatriz Leopoldina 727 Distrito Industrial Nova Prata - Rs Cep 95320-000 Cnpj 87493946-0001/15, Av Imperatriz Leopoldina 727 - Distrito Industrial Cep 95320-000 Nova Prata - Rs - Phone  54 32421890, Av Imperatriz Leopoldina 727 - Distrito Industrial Cep 95320-000 Nova Prata - Rs - Phone +55 54 32421890","","Phone Numbers: 874939460001, +555432421890, 5432421890 --- Emails: ","Brazil","271","Los Angeles, Ca, Seattle, Wa, Philadelphia, Pa","Cartagena, Rio Grande, Balboa","940350, 940360, 010612","Furniture Cardboard Furniture Follows Espevar Matt Base Espevar Matt Base Due Ruc Ncm Mdf Hdf Class Carb Brazilian Fob Rio Grande Port Brazil Wooden Applicable, Furniture Units Furniture Due Ruc Ncm Brazil Agrement Wooden Applicable, Cardboard Cardboard Furniture Follows Hasselvika Bed Frm Grey Beige Hasselvika Bed Frm Grey Beige Hasselvika Bed Frm Grey Beige Hemnes Chest Drw Medium Brown Hemnes Chest Drw Medium Brown Hemnes Chest Drw Medium Brown Hemnes Chest Drw Medium Brown Hasselvika Chest Drw Grey Beige Hasselvika Chest Drw Grey Beige Hasselvika Chest Drw Grey Beige Hasselvika Bed Frm Grey Beige Hasselvika Bed Frm Grey Beige Hasselvika Bed Frm Grey Beige Hasselvika Chest Drw Grey Beige Hasselvika Bed Frm Grey Beige Hasselvika Bed Frm Grey Beige Hasselvika Chest Drw Grey Beige Hasselvika Chest Drw Grey Beige Hasselvika Chest Drw Grey Beige Hasselvika Chest Drw Grey Beige Due Ruc Ncm Mdf Hdf Class Carb Brazilian Fob Rio Grande Port Brazil Wooden Applicable","331","4538799","Geodis Usa Inc, Air & Sea International, Walker Edison Furniture","5101 South Broad Street 19112 Philadelphia Pa United States Of America, 6084 South 900 East Suite 200 Murray Utah 84121 United States, 1553 W 9000 S West Jordan Ut 84088 United States Phone 1 801 433 3008"
"Home Smart Furniture Co Ltd","No 55 Siming Industrial Park Meixi Road Tongan Xiamen China Tel:86-592-7261178, No 55 Siming Industrial Park Meix I Road Tongan Xiamen China Tel=86 -592-7261178 Fax=86-592-7260758, No 55 Siming Industrial Park Meixi Road Tongan Xiamen China Tel:86-592-7261178 Fax:86-592-7260758","","Phone Numbers: 865927261178, 865927260758, 865927267661 --- Emails: ","China","259","Los Angeles, Ca, Long Beach, Ca, Tacoma, Wa","Xiamen, Xingang, Pusan","940370, 940360, 940171","Furniture Furniture Solid Wood, Furniture Solid Wood, Furniture Furniture Wood","422","3669959","Milton Greens Stars Inc, Asia Direct Home Products Inc, Charmax Of Texas Llc","3375 De Forest Circle Jurupa Valle Y Ca 91752 951-685-8828, 760-780 Baldwin Park Blvd City Of Industry Ca 91746 Tel: 323-724-6789 Fax: 323-724-6787, 1401A Kelly Blvd Carrollton Tx 75006 Tel: 972 446-1868"
"Yusen Logistics China Co Ltd","8F And Unit 901-05 907-09 9F Raffles City Changning Office Tower1, Xiamen Branch Room 2305-2306 23 Floor Commercial Building Paragon Center, 8F And Unit 901-05 907-09 9F Raffles City Changning Office Tower 1","","Phone Numbers: 90105907099, 2305230623, 2122207438 --- Emails: ","China","259","Savannah, Ga, Los Angeles, Ca, Tampa, Fl","Shanghai, Xiamen, Port Bustamante","940161, 940169, 940360","Furniture, Furniture Poa Nil Furniture Poa Nil, Black Center Foldtables Furniture Black Center Foldtables Furniture Xiamen Zip China Tec Integration Xiamen Ameriwood Industries Zhennan Road Tong District Xichina Service Contract Ship Location Apple Valley Custom Clearance Discharge Port Declared All Include Store Door Delivery Door Fcl Fcl","737","4611732","Yusen Logistics Americas Inc, Sacts Inc, Haverty Furniture Companies Inc","245 Roger Avenue Inwood Ny 11096 Ph: 516-371-3330, 2 Pierce Place Suite 1310 Itasca Il 60143 Tel 630 625-1670, 14805 Detroit Ave Suite 520 Cleveland Oh 44107 Ph 216-586-5700"
"Zhangzhou Urb Fabricating Co Ltd","Xingtai Industrial Zone Economic Development Zone Changtai Zhangzhou Fujian Pr China Tel:0592-6380078 Fax:0592-6385171, Xingtai Industrial Zone Economic Development Zone Changtai Zhangzhoufujian Pr China T: 0592-5601213, Xingtai Industrial Zone Economic Development Zone Changtai Zhangzhou Fujian Pr China Tel:0592-6380078","","Phone Numbers: 05926380078, 05926385171, 05925601213 --- Emails: ","China","247","New York/Newark Area, Newark, Nj, Los Angeles, Ca, Tacoma, Wa","Xiamen, Kao Hsiung, Hong Kong","880110, 940370, 940320","Grid Hang Rails Furniture Grid Hang Rails Solid Wood, Grid Hang Rails Furniture Grid Hang Rails Solid Wood Sub, Furniture Furniture Grid Hang Rails Solid Wood","519","5608157","Vandegrift Inc, Vandegrift Forwarding Company Inc, Madix Inc","133-33 Brookville Boulevard One Cross Island Plaza - Suite 308 Rosedale New York 11422, 70 East Sunrise Highway Suite 604 Valley Stream Ny 11581 718-632-1500, 500 Airport Rd Terrell Tx 75160 Usa"
